stream,sym,side,entry_ts_utc,exit_ts_utc,year,entry_price,stop_init,tp_price,risk,tp_r,managed_r,baseline_r,saved_r,managed_reason,bars_5m,duration_h,mfe_r,sim_active,m1_daily_cap,balance_before,risk_pct,dollar_risk,dollar_pnl,balance_after
S2,SUIUSDT,-1,2025-02-11T14:00:00+00:00,2025-02-11T14:50:00+00:00,2025,3.3906,3.51063147,3.03050559,0.12003147,3.0,-1.008474,-1.008474,0.0,SL,11,0.83,0.14,True,False,18544.43,1.378,255.54,-257.71,18286.72
S2,SUIUSDT,-1,2025-02-17T16:00:00+00:00,2025-02-18T16:35:00+00:00,2025,3.2222,3.29700369,2.99778893,0.07480369,3.0,2.987077,2.987077,0.0,TP,296,24.58,3.4758,True,False,18286.72,1.378,251.99,752.72,18943.19
S5,SUIUSDT,-1,2025-02-18T09:00:00+00:00,2025-02-18T12:35:00+00:00,2025,3.0306,3.1307008,2.53009601,0.1001008,5.0,-1.009083,-1.009083,0.0,SL,44,3.58,0.2178,True,False,18286.72,0.5216,95.38,-96.25,18190.47
S5,SUIUSDT,-1,2025-02-18T17:00:00+00:00,2025-02-18T23:20:00+00:00,2025,2.952,3.07686143,2.32769284,0.12486143,5.0,-1.007093,-1.007093,0.0,SL,77,6.33,0.2523,True,False,18943.19,0.5216,98.81,-99.51,18843.68
S1,SUIUSDT,1,2025-02-20T18:00:00+00:00,2025-02-21T19:10:00+00:00,2025,3.4423,3.32477462,4.85260459,0.11752538,12.0,-1.008787,-1.008787,0.0,SL,303,25.17,1.0857,True,False,18843.68,0.4981,93.86,-94.69,18654.27
S1,SUIUSDT,1,2025-02-21T05:00:00+00:00,2025-02-21T15:30:00+00:00,2025,3.545,3.42984488,4.92686147,0.11515512,12.0,-1.009235,-1.009235,0.0,SL,127,10.5,0.2162,True,False,18843.68,0.4981,93.86,-94.73,18748.95
S2,SUIUSDT,-1,2025-02-21T18:00:00+00:00,2025-02-23T00:50:00+00:00,2025,3.3602,3.4658142,3.04335741,0.1056142,3.0,-1.009545,-1.009545,0.0,SL,371,30.83,1.3152,True,False,18748.95,1.378,258.36,-260.83,18393.44
S2,SUIUSDT,-1,2025-02-24T09:00:00+00:00,2025-02-24T15:45:00+00:00,2025,3.2516,3.33890489,2.98968532,0.08730489,3.0,2.988827,2.988827,0.0,TP,82,6.75,3.1854,True,False,18393.44,1.378,253.46,757.55,19151.0
S5,SUIUSDT,-1,2025-02-24T15:00:00+00:00,2025-03-02T16:35:00+00:00,2025,3.0393,3.17462338,2.36268312,0.13532338,5.0,-1.006738,-1.006738,0.0,SL,1748,145.58,3.8633,True,False,18393.44,0.5216,95.94,-96.59,18954.07
S5,SUIUSDT,-1,2025-02-25T10:00:00+00:00,2025-02-25T13:10:00+00:00,2025,2.6771,2.85778208,1.77368962,0.18068208,5.0,-1.004445,-1.004445,0.0,SL,39,3.17,0.2396,True,False,19151.0,0.5216,99.89,-100.34,19050.66
S5,SUIUSDT,-1,2025-03-03T01:00:00+00:00,2025-03-04T01:45:00+00:00,2025,3.1601,3.29749524,2.47312378,0.13739524,5.0,4.9931,4.9931,0.0,TP,298,24.75,5.081,True,False,18954.07,0.5216,98.86,493.64,19447.71
S5,SUIUSDT,-1,2025-03-03T15:00:00+00:00,2025-03-06T15:40:00+00:00,2025,2.8629,2.9924943,2.21492849,0.1295943,5.0,-1.006627,-1.006627,0.0,SL,873,72.67,4.6838,True,False,18954.07,0.5216,98.86,-99.52,19149.33
S5,SUIUSDT,-1,2025-03-03T19:00:00+00:00,2025-03-06T14:05:00+00:00,2025,2.7355,2.8718224,2.05388801,0.1363224,5.0,-1.00602,-1.00602,0.0,SL,806,67.08,3.5181,True,False,18954.07,0.5216,98.86,-99.46,19248.85
S5,SUIUSDT,-1,2025-03-03T20:00:00+00:00,2025-03-06T14:00:00+00:00,2025,2.6422,2.78768508,1.91477458,0.14548508,5.0,-1.005448,-1.005448,0.0,SL,793,66.0,2.6553,True,False,18954.07,0.5216,98.86,-99.4,19348.31
S2,SUIUSDT,-1,2025-03-07T01:00:00+00:00,2025-03-07T02:05:00+00:00,2025,2.5782,2.71361298,2.17196105,0.13541298,3.0,-1.005712,-1.005712,0.0,SL,14,1.08,0.1152,True,False,19149.33,1.378,263.88,-265.39,18883.95
S2,SUIUSDT,-1,2025-03-10T17:00:00+00:00,2025-03-11T18:50:00+00:00,2025,2.1855,2.27831532,1.90705403,0.09281532,3.0,-1.007064,-1.007064,0.0,SL,311,25.83,2.4015,True,False,18883.95,1.378,260.22,-262.06,17894.67
S2,SUIUSDT,-1,2025-03-10T18:00:00+00:00,2025-03-11T06:10:00+00:00,2025,2.1063,2.20197851,1.81926446,0.09567851,3.0,-1.006604,-1.006604,0.0,SL,147,12.17,1.5019,True,False,18883.95,1.378,260.22,-261.94,18156.73
S3,SUIUSDT,-1,2025-03-10T18:00:00+00:00,2025-03-11T05:15:00+00:00,2025,2.1063,2.19816785,1.56412175,0.12757135,4.25,-0.725082,-0.725082,0.0,SL,136,11.25,1.1264,True,False,18883.95,3.3981,641.7,-465.28,18418.66
S2,SUIUSDT,-1,2025-03-20T16:00:00+00:00,2025-03-25T14:55:00+00:00,2025,2.3946,2.45782294,2.20493118,0.06322294,3.0,-1.011363,-1.011363,0.0,SL,1428,118.92,2.5639,True,False,17894.67,1.378,246.59,-249.39,17395.06
S1,SUIUSDT,1,2025-03-24T05:00:00+00:00,2025-03-29T11:25:00+00:00,2025,2.3726,2.3181025,3.02656995,0.0544975,12.0,-1.013061,-1.013061,0.0,SL,1518,126.42,8.4096,True,False,17894.67,0.4981,89.13,-90.3,17304.76
S2,SUIUSDT,-1,2025-03-25T04:00:00+00:00,2025-03-25T09:35:00+00:00,2025,2.3429,2.39062296,2.19973111,0.04772296,3.0,-1.014728,-1.014728,0.0,SL,68,5.58,0.1781,True,False,17894.67,1.378,246.59,-250.22,17644.45
S2,SUIUSDT,-1,2025-04-02T23:00:00+00:00,2025-04-03T00:20:00+00:00,2025,2.2631,2.35191681,1.99664957,0.08881681,3.0,-1.007644,-1.007644,0.0,SL,17,1.33,0.1205,True,False,17304.76,1.378,238.46,-240.28,17064.48
S3,SUIUSDT,-1,2025-04-02T23:00:00+00:00,2025-04-03T01:00:00+00:00,2025,2.2631,2.38298168,1.75980475,0.11842241,4.25,-1.018056,-1.018056,0.0,SL,25,2.0,0.0904,True,False,17304.76,3.3981,588.03,-598.65,16465.83
S1,SUIUSDT,1,2025-04-09T18:00:00+00:00,2025-04-10T04:35:00+00:00,2025,2.2471,2.10810073,3.9150913,0.13899927,12.0,-1.00485,-1.00485,0.0,SL,128,10.58,0.2993,True,False,16465.83,0.4981,82.02,-82.41,16383.41
S2,SUIUSDT,-1,2025-04-14T16:00:00+00:00,2025-04-21T09:00:00+00:00,2025,2.2117,2.28345467,1.996436,0.07175467,3.0,-1.009247,-1.009247,0.0,SL,1933,161.0,2.6549,True,False,16383.41,1.378,225.76,-227.85,15618.41
S2,SUIUSDT,-1,2025-04-16T18:00:00+00:00,2025-04-16T18:25:00+00:00,2025,2.03,2.08977232,1.85068305,0.05977232,3.0,-1.010189,-1.010189,0.0,SL,6,0.42,0.0151,True,False,16383.41,1.378,225.76,-228.06,16155.35
S2,SUIUSDT,-1,2025-04-16T21:00:00+00:00,2025-04-17T16:20:00+00:00,2025,2.0629,2.12917153,1.86408541,0.06627153,3.0,-1.009338,-1.009338,0.0,SL,233,19.33,0.2897,True,False,16155.35,1.378,222.62,-224.7,15930.65
S5,SUIUSDT,-1,2025-04-20T16:00:00+00:00,2025-04-20T20:15:00+00:00,2025,2.088,2.128324,1.88637999,0.040324,5.0,-1.015534,-1.015534,0.0,SL,52,4.25,0.1463,True,False,15930.65,0.5216,83.09,-84.39,15846.26
S1,SUIUSDT,1,2025-05-08T21:00:00+00:00,2025-05-09T03:55:00+00:00,2025,3.9893,3.83865533,5.79703609,0.15064467,12.0,-1.007944,-1.007944,0.0,SL,84,6.92,0.7348,True,False,15618.41,0.4981,77.8,-78.41,15540.0
S2,SUIUSDT,-1,2025-05-09T04:00:00+00:00,2025-05-09T06:25:00+00:00,2025,3.8306,3.9552903,3.45652911,0.1246903,3.0,-1.009216,-1.009216,0.0,SL,30,2.42,0.1323,True,False,15540.0,1.378,214.14,-216.11,15323.88
S3,SUIUSDT,-1,2025-05-09T04:00:00+00:00,2025-05-09T06:50:00+00:00,2025,3.8306,3.98926903,3.12402165,0.16625373,4.25,-0.961291,-0.961291,0.0,SL,35,2.83,0.0992,True,False,15540.0,3.3981,528.06,-507.62,14816.26
S2,SUIUSDT,-1,2025-05-11T02:00:00+00:00,2025-05-12T06:25:00+00:00,2025,4.0665,4.19412323,3.6836303,0.12762323,3.0,-1.009559,-1.009559,0.0,SL,342,28.42,1.3814,True,False,14816.26,1.378,204.17,-206.12,14610.14
S2,SUIUSDT,-1,2025-05-12T15:00:00+00:00,2025-05-13T19:45:00+00:00,2025,3.958,4.098796,3.535612,0.140796,3.0,-1.008433,-1.008433,0.0,SL,346,28.75,1.0654,True,False,14610.14,1.378,201.33,-203.03,14407.11
S2,SUIUSDT,-1,2025-05-15T19:00:00+00:00,2025-05-16T02:00:00+00:00,2025,3.8198,3.93821041,3.46456878,0.11841041,3.0,-1.009678,-1.009678,0.0,SL,85,7.0,0.3378,True,False,14407.11,1.378,198.53,-200.45,14206.66
S2,SUIUSDT,-1,2025-05-18T18:00:00+00:00,2025-05-18T23:50:00+00:00,2025,3.8387,3.92873408,3.56859776,0.09003408,3.0,-1.012791,-1.012791,0.0,SL,71,5.83,1.6649,True,False,14206.66,1.378,195.77,-198.27,13437.95
S2,SUIUSDT,-1,2025-05-18T20:00:00+00:00,2025-05-18T22:30:00+00:00,2025,3.7272,3.8245702,3.4350894,0.0973702,3.0,-1.011484,-1.011484,0.0,SL,31,2.5,0.3944,True,False,14206.66,1.378,195.77,-198.02,14008.65
S3,SUIUSDT,-1,2025-05-18T20:00:00+00:00,2025-05-18T22:30:00+00:00,2025,3.7272,3.82623702,3.17543553,0.12982693,4.25,-0.771451,-0.771451,0.0,SL,31,2.5,0.2958,True,False,14206.66,3.3981,482.76,-372.42,13636.22
S2,SUIUSDT,-1,2025-05-19T01:00:00+00:00,2025-05-21T13:50:00+00:00,2025,3.8211,3.94172138,3.45923586,0.12062138,3.0,-1.009504,-1.009504,0.0,SL,731,60.83,1.964,True,False,13437.95,1.378,185.17,-186.93,13251.02
S2,SUIUSDT,-1,2025-05-21T18:00:00+00:00,2025-05-21T23:25:00+00:00,2025,3.8623,3.96557638,3.55247087,0.10327638,3.0,-1.011219,-1.011219,0.0,SL,66,5.42,0.2266,True,False,13251.02,1.378,182.6,-184.65,13066.37
S1,SUIUSDT,1,2025-05-22T08:00:00+00:00,2025-05-22T10:55:00+00:00,2025,4.173,4.03520842,5.82649898,0.13779158,12.0,-1.009085,-1.009085,0.0,SL,36,2.92,0.1959,True,False,13066.37,0.4981,65.08,-65.67,13000.69
S2,SUIUSDT,-1,2025-05-22T13:00:00+00:00,2025-05-23T12:15:00+00:00,2025,3.9204,4.04864813,3.53565562,0.12824813,3.0,2.990829,2.990829,0.0,TP,280,23.25,3.0496,True,False,13000.69,1.378,179.15,535.81,13536.5
S2,SUIUSDT,-1,2025-05-23T12:00:00+00:00,2025-05-30T16:30:00+00:00,2025,3.6677,3.79148171,3.29635486,0.12378171,3.0,2.991111,2.991111,0.0,TP,2071,172.5,3.4537,True,False,13000.69,1.378,179.15,535.86,14004.21
S1,SUIUSDT,1,2025-05-27T16:00:00+00:00,2025-05-28T14:55:00+00:00,2025,3.686,3.58297932,4.92224811,0.10302068,12.0,-1.010734,-1.010734,0.0,SL,276,22.92,0.5708,True,False,13536.5,0.4981,67.43,-68.15,13468.35
S2,SUIUSDT,-1,2025-06-05T14:00:00+00:00,2025-06-05T19:15:00+00:00,2025,3.1423,3.20397501,2.95727496,0.06167501,3.0,2.984715,2.984715,0.0,TP,64,5.25,3.1942,True,False,14004.21,1.378,192.98,575.98,14580.19
S2,SUIUSDT,-1,2025-06-05T17:00:00+00:00,2025-06-05T20:40:00+00:00,2025,3.0777,3.14283582,2.88229253,0.06513582,3.0,2.985825,2.985825,0.0,TP,45,3.67,3.006,True,False,14004.21,1.378,192.98,576.2,15156.39
S5,SUIUSDT,-1,2025-06-05T21:00:00+00:00,2025-06-06T05:05:00+00:00,2025,2.8959,3.00494464,2.35067681,0.10904464,5.0,-1.007967,-1.007967,0.0,SL,98,8.08,0.4512,True,False,15156.39,0.5216,79.06,-79.69,15076.71
S2,SUIUSDT,-1,2025-06-09T14:00:00+00:00,2025-06-09T14:20:00+00:00,2025,3.2978,3.34598728,3.15323817,0.04818728,3.0,-1.020531,-1.020531,0.0,SL,5,0.33,0.0,True,False,15076.71,1.378,207.76,-212.02,14864.68
S2,SUIUSDT,-1,2025-06-11T10:00:00+00:00,2025-06-12T10:15:00+00:00,2025,3.4695,3.53004059,3.28787823,0.06054059,3.0,2.982807,2.982807,0.0,TP,292,24.25,3.1764,True,False,14864.68,1.378,204.84,610.98,15475.67
S2,SUIUSDT,-1,2025-06-12T20:00:00+00:00,2025-06-13T00:10:00+00:00,2025,3.2566,3.32733802,3.04438593,0.07073802,3.0,2.986189,2.986189,0.0,TP,51,4.17,3.3235,True,False,15475.67,1.378,213.25,636.82,16112.49
S5,SUIUSDT,-1,2025-06-13T01:00:00+00:00,2025-06-16T07:25:00+00:00,2025,2.9921,3.11745253,2.36533735,0.12535253,5.0,-1.007161,-1.007161,0.0,SL,942,78.42,1.4918,True,False,16112.49,0.5216,84.04,-84.64,16027.84
S4,SUIUSDT,1,2025-06-17T01:00:00+00:00,2025-06-17T10:35:00+00:00,2025,3.0245,2.91856794,5.09017517,0.10593206,19.5,-1.008565,-1.008565,0.0,SL,116,9.58,0.3059,True,False,16027.84,1.6151,258.87,-261.08,15766.76
S5,SUIUSDT,-1,2025-06-21T20:00:00+00:00,2025-06-23T20:00:00+00:00,2025,2.5754,2.64316094,2.2365953,0.06776094,5.0,-1.011402,-1.011402,0.0,SL,577,48.0,4.1573,True,False,15766.76,0.5216,82.24,-83.18,15683.58
S1,SUIUSDT,1,2025-06-23T20:00:00+00:00,2025-07-14T13:45:00+00:00,2025,2.6331,2.51914837,4.00051959,0.11395163,12.0,11.993068,11.993068,0.0,TP,5974,497.75,12.0104,True,False,15683.58,0.4981,78.12,936.9,16649.54
S2,SUIUSDT,-1,2025-06-30T01:00:00+00:00,2025-07-01T09:35:00+00:00,2025,2.881,2.93058786,2.73223642,0.04958786,3.0,2.98257,2.98257,0.0,TP,392,32.58,3.5513,True,False,15683.58,1.378,216.12,644.59,16328.17
S2,SUIUSDT,-1,2025-06-30T02:00:00+00:00,2025-07-01T12:20:00+00:00,2025,2.8531,2.90277801,2.70406596,0.04967801,3.0,2.98277,2.98277,0.0,TP,413,34.33,3.1785,True,False,15683.58,1.378,216.12,644.64,16972.81
S1,SUIUSDT,1,2025-07-02T19:00:00+00:00,2025-07-04T16:00:00+00:00,2025,2.9331,2.85636969,3.85386371,0.07673031,12.0,-1.011468,-1.011468,0.0,SL,541,45.0,2.0409,True,False,16972.81,0.4981,84.54,-85.51,16479.7
S1,SUIUSDT,1,2025-07-03T06:00:00+00:00,2025-07-04T08:10:00+00:00,2025,2.9792,2.90289444,3.89486672,0.07630556,12.0,-1.011713,-1.011713,0.0,SL,315,26.17,1.4481,True,False,16972.81,0.4981,84.54,-85.53,16565.22
S1,SUIUSDT,1,2025-07-03T07:00:00+00:00,2025-07-04T07:10:00+00:00,2025,3.0337,2.95213055,4.01253338,0.08156945,12.0,-1.011157,-1.011157,0.0,SL,291,24.17,0.6865,True,False,16972.81,0.4981,84.54,-85.48,16650.75
S2,SUIUSDT,-1,2025-07-03T16:00:00+00:00,2025-07-03T20:55:00+00:00,2025,2.9636,3.04086923,2.7317923,0.07726923,3.0,-1.011506,-1.011506,0.0,SL,60,4.92,0.0168,True,False,16972.81,1.378,233.89,-236.58,16736.23
S2,SUIUSDT,-1,2025-07-07T15:00:00+00:00,2025-07-08T17:15:00+00:00,2025,2.8768,2.92094159,2.74437522,0.04414159,3.0,-1.019552,-1.019552,0.0,SL,316,26.25,1.6945,True,False,16479.7,1.378,227.09,-231.53,16016.78
S2,SUIUSDT,-1,2025-07-07T17:00:00+00:00,2025-07-08T13:45:00+00:00,2025,2.8658,2.91118714,2.72963859,0.04538714,3.0,-1.018942,-1.018942,0.0,SL,250,20.75,1.4057,True,False,16479.7,1.378,227.09,-231.39,16248.31
S1,SUIUSDT,1,2025-07-10T05:00:00+00:00,2025-07-15T12:30:00+00:00,2025,3.1556,3.0821766,4.03668077,0.0734234,12.0,11.987107,11.987107,0.0,TP,1531,127.5,12.1814,True,False,16016.78,0.4981,79.78,956.33,17605.87
S1,SUIUSDT,1,2025-07-10T17:00:00+00:00,2025-07-27T12:50:00+00:00,2025,3.3424,3.25332213,4.41133443,0.08907787,12.0,11.988743,11.988743,0.0,TP,4847,403.83,12.0692,True,False,16016.78,0.4981,79.78,956.46,18067.75
S1,SUIUSDT,1,2025-07-10T18:00:00+00:00,2025-07-11T22:25:00+00:00,2025,3.4315,3.33232769,4.62156769,0.09917231,12.0,-1.01038,-1.01038,0.0,SL,342,28.42,1.4157,True,False,16016.78,0.4981,79.78,-80.61,15936.17
S2,SUIUSDT,-1,2025-07-11T16:00:00+00:00,2025-07-14T00:20:00+00:00,2025,3.4698,3.5512913,3.22532609,0.0814913,3.0,-1.012774,-1.012774,0.0,SL,677,56.33,2.0837,True,False,16016.78,1.378,220.71,-223.53,15712.64
S1,SUIUSDT,1,2025-07-14T01:00:00+00:00,2025-07-24T06:40:00+00:00,2025,3.6427,3.53740797,4.90620435,0.10529203,12.0,-1.010379,-1.010379,0.0,SL,2949,245.67,5.7488,True,False,15712.64,0.4981,78.26,-79.08,17355.15
S1,SUIUSDT,1,2025-07-14T02:00:00+00:00,2025-07-23T20:30:00+00:00,2025,3.7208,3.6078574,5.07611118,0.1129426,12.0,-1.009883,-1.009883,0.0,SL,2815,234.5,4.6679,True,False,15712.64,0.4981,78.26,-79.04,17434.23
S5,SUIUSDT,-1,2025-07-22T05:00:00+00:00,2025-07-22T13:40:00+00:00,2025,3.8224,3.95962867,3.13625665,0.13722867,5.0,-1.008356,-1.008356,0.0,SL,105,8.67,0.1428,True,False,17605.87,0.5216,91.83,-92.6,17513.27
S2,SUIUSDT,-1,2025-07-23T17:00:00+00:00,2025-07-24T14:55:00+00:00,2025,3.7089,3.81531643,3.38965071,0.10641643,3.0,-1.010456,-1.010456,0.0,SL,264,21.92,1.8456,True,False,17513.27,1.378,241.33,-243.86,17111.3
S2,SUIUSDT,-1,2025-07-27T14:00:00+00:00,2025-07-27T18:55:00+00:00,2025,4.2416,4.34617826,3.92786522,0.10457826,3.0,-1.012168,-1.012168,0.0,SL,60,4.92,0.3041,True,False,18067.75,1.378,248.97,-252.0,17815.75
S1,SUIUSDT,1,2025-08-01T03:00:00+00:00,2025-08-01T08:00:00+00:00,2025,3.6155,3.48733885,5.15343375,0.12816115,12.0,-1.008463,-1.008463,0.0,SL,61,5.0,0.1467,True,False,17815.75,0.4981,88.74,-89.49,17726.26
S1,SUIUSDT,1,2025-08-08T14:00:00+00:00,2025-08-08T15:05:00+00:00,2025,3.8623,3.75567263,5.14182841,0.10662737,12.0,-1.010867,-1.010867,0.0,SL,14,1.08,0.166,True,False,17726.26,0.4981,88.29,-89.25,17637.01
S2,SUIUSDT,-1,2025-08-08T15:00:00+00:00,2025-08-08T20:40:00+00:00,2025,3.7883,3.87463335,3.52929996,0.08633335,3.0,-1.013164,-1.013164,0.0,SL,69,5.67,0.871,True,False,17726.26,1.378,244.27,-247.48,17389.52
S2,SUIUSDT,-1,2025-08-11T12:00:00+00:00,2025-08-12T15:05:00+00:00,2025,3.7258,3.80291343,3.49445971,0.07711343,3.0,-1.014495,-1.014495,0.0,SL,326,27.08,1.6314,True,False,17389.52,1.378,239.63,-243.1,17146.42
S3,SUIUSDT,-1,2025-08-11T12:00:00+00:00,2025-08-12T16:35:00+00:00,2025,3.7258,3.82011134,3.2888239,0.10281791,4.25,-0.928137,-0.928137,0.0,SL,344,28.58,1.2235,True,False,17389.52,3.3981,590.91,-548.45,16597.97
S2,SUIUSDT,-1,2025-08-13T15:00:00+00:00,2025-08-13T22:45:00+00:00,2025,3.9352,4.02339216,3.67062353,0.08819216,3.0,-1.013386,-1.013386,0.0,SL,94,7.75,0.3209,True,False,16597.97,1.378,228.72,-231.78,16366.19
S2,SUIUSDT,-1,2025-08-18T02:00:00+00:00,2025-08-19T04:05:00+00:00,2025,3.6928,3.76035367,3.49013899,0.06755367,3.0,2.983601,2.983601,0.0,TP,314,26.08,3.0317,True,False,16366.19,1.378,225.53,672.88,17039.07
S2,SUIUSDT,-1,2025-08-18T03:00:00+00:00,2025-08-20T13:50:00+00:00,2025,3.6237,3.69482841,3.41031477,0.07112841,3.0,2.984716,2.984716,0.0,TP,707,58.83,3.0902,True,False,16366.19,1.378,225.53,673.13,17712.2
S3,SUIUSDT,-1,2025-08-18T03:00:00+00:00,2025-08-22T16:05:00+00:00,2025,3.6237,3.70551284,3.22063902,0.09483788,4.25,-0.874123,-0.874123,0.0,SL,1310,109.08,3.3636,True,False,16366.19,3.3981,556.14,-486.13,17927.12
S2,SUIUSDT,-1,2025-08-19T13:00:00+00:00,2025-08-22T11:10:00+00:00,2025,3.589,3.66464911,3.36205266,0.07564911,3.0,2.985767,2.985767,0.0,TP,843,70.17,3.0126,True,False,17039.07,1.378,234.8,701.05,18413.26
S2,SUIUSDT,-1,2025-08-25T07:00:00+00:00,2025-08-29T18:20:00+00:00,2025,3.5264,3.62001792,3.24554624,0.09361792,3.0,2.9887,2.9887,0.0,TP,1289,107.33,3.2547,True,False,17927.12,1.378,247.04,738.32,18570.76
S3,SUIUSDT,-1,2025-08-25T07:00:00+00:00,2025-09-10T13:45:00+00:00,2025,3.5264,3.62436179,2.99589846,0.12482389,4.25,-0.793275,-0.793275,0.0,SL,4690,390.75,3.3351,True,False,17927.12,3.3981,609.18,-483.25,16837.15
S2,SUIUSDT,-1,2025-08-29T08:00:00+00:00,2025-09-01T02:25:00+00:00,2025,3.3564,3.41457339,3.18187984,0.05817339,3.0,2.982691,2.982691,0.0,TP,798,66.42,3.0272,True,False,17927.12,1.378,247.04,736.83,19307.59
S3,SUIUSDT,-1,2025-08-29T08:00:00+00:00,2025-09-05T12:30:00+00:00,2025,3.3564,3.42781734,3.02675081,0.07756452,4.25,-0.933729,-0.933729,0.0,SL,2071,172.5,3.1754,True,False,17927.12,3.3981,609.18,-568.81,17816.86
S5,SUIUSDT,-1,2025-08-29T10:00:00+00:00,2025-08-29T12:30:00+00:00,2025,3.2901,3.36926736,2.89426319,0.07916736,5.0,-1.012468,-1.012468,0.0,SL,31,2.5,0.0303,True,False,17927.12,0.5216,93.51,-94.67,17832.45
S2,SUIUSDT,-1,2025-09-02T13:00:00+00:00,2025-09-02T13:35:00+00:00,2025,3.1934,3.24861738,3.02774785,0.05521738,3.0,-1.01735,-1.01735,0.0,SL,8,0.58,0.0471,True,False,19307.59,1.378,266.06,-270.67,19036.92
S3,SUIUSDT,-1,2025-09-02T13:00:00+00:00,2025-09-02T13:40:00+00:00,2025,3.1934,3.26552174,2.8805015,0.07362318,4.25,-0.992619,-0.992619,0.0,SL,9,0.67,0.0353,True,False,19307.59,3.3981,656.09,-651.25,18385.67
S2,SUIUSDT,-1,2025-09-05T15:00:00+00:00,2025-09-05T19:25:00+00:00,2025,3.3531,3.40564349,3.19546954,0.05254349,3.0,-1.019145,-1.019145,0.0,SL,54,4.42,0.2645,True,False,17816.86,1.378,245.52,-250.22,17566.64
S2,SUIUSDT,-1,2025-09-09T15:00:00+00:00,2025-09-10T02:20:00+00:00,2025,3.4658,3.52600002,3.28519994,0.06020002,3.0,-1.017271,-1.017271,0.0,SL,137,11.33,0.613,True,False,17566.64,1.378,242.07,-246.25,17320.39
S2,SUIUSDT,-1,2025-09-14T12:00:00+00:00,2025-09-15T08:00:00+00:00,2025,3.7241,3.78512192,3.54103424,0.06102192,3.0,2.981691,2.981691,0.0,TP,241,20.0,3.5086,True,False,16837.15,1.378,232.02,691.8,17528.95
S2,SUIUSDT,-1,2025-09-14T13:00:00+00:00,2025-09-15T12:45:00+00:00,2025,3.6927,3.7550525,3.5056425,0.0623525,3.0,2.982233,2.982233,0.0,TP,286,23.75,3.0103,True,False,16837.15,1.378,232.02,691.93,18220.87
S5,SUIUSDT,-1,2025-09-22T01:00:00+00:00,2025-09-25T11:45:00+00:00,2025,3.5184,3.5878163,3.17131849,0.0694163,5.0,4.984794,4.984794,0.0,TP,994,82.75,5.3546,True,False,18220.87,0.5216,95.04,473.76,18511.42
S1,SUIUSDT,1,2025-09-22T04:00:00+00:00,2025-09-22T05:55:00+00:00,2025,3.5145,3.4398661,4.41010677,0.0746339,12.0,-1.014127,-1.014127,0.0,SL,24,1.92,0.0911,True,False,18220.87,0.4981,90.76,-92.04,18128.83
S5,SUIUSDT,-1,2025-09-22T06:00:00+00:00,2025-10-01T16:00:00+00:00,2025,3.4102,3.49167617,3.00281916,0.08147617,5.0,-1.012557,-1.012557,0.0,SL,2713,226.0,4.1939,True,False,18128.83,0.5216,94.56,-95.75,16985.58
S5,SUIUSDT,-1,2025-09-22T08:00:00+00:00,2025-10-01T14:35:00+00:00,2025,3.3459,3.45229016,2.81394918,0.10639016,5.0,-1.009435,-1.009435,0.0,SL,2672,222.58,2.6074,True,False,18128.83,0.5216,94.56,-95.45,17172.57
S1,SUIUSDT,1,2025-09-22T11:00:00+00:00,2025-09-24T04:00:00+00:00,2025,3.3756,3.27008922,4.64172941,0.10551078,12.0,-1.009598,-1.009598,0.0,SL,493,41.0,0.4132,True,False,18128.83,0.4981,90.3,-91.17,18037.66
S2,SUIUSDT,-1,2025-09-29T11:00:00+00:00,2025-09-29T13:50:00+00:00,2025,3.2391,3.28290406,3.10768782,0.04380406,3.0,-1.022184,-1.022184,0.0,SL,35,2.83,0.7693,True,False,18511.42,1.378,255.09,-260.75,18250.67
S3,SUIUSDT,-1,2025-09-29T11:00:00+00:00,2025-09-29T13:50:00+00:00,2025,3.2391,3.27448041,2.99087699,0.05840541,4.25,-0.62241,-0.62241,0.0,SL,35,2.83,0.577,True,False,18511.42,3.3981,629.04,-391.52,17859.16
S2,SUIUSDT,-1,2025-09-30T01:00:00+00:00,2025-09-30T21:00:00+00:00,2025,3.2574,3.30595375,3.11173875,0.04855375,3.0,-1.020127,-1.020127,0.0,SL,241,20.0,2.1626,True,False,17859.16,1.378,246.1,-251.05,17513.6
S5,SUIUSDT,-1,2025-09-30T16:00:00+00:00,2025-09-30T19:40:00+00:00,2025,3.1642,3.2296517,2.83694152,0.0654517,5.0,-1.014503,-1.014503,0.0,SL,45,3.67,0.1803,True,False,17859.16,0.5216,93.15,-94.5,17764.65
S2,SUIUSDT,-1,2025-09-30T22:00:00+00:00,2025-10-01T08:35:00+00:00,2025,3.2677,3.32351788,3.10024637,0.05581788,3.0,-1.017563,-1.017563,0.0,SL,128,10.58,0.9334,True,False,17513.6,1.378,241.34,-245.58,17268.02
S5,SUIUSDT,-1,2025-10-01T13:00:00+00:00,2025-10-01T15:45:00+00:00,2025,3.3967,3.47464597,3.00697014,0.07794597,5.0,-1.013073,-1.013073,0.0,SL,34,2.75,0.0128,True,False,17268.02,0.5216,90.07,-91.25,17081.32
S1,SUIUSDT,1,2025-10-01T16:00:00+00:00,2025-10-09T08:20:00+00:00,2025,3.4896,3.40789625,4.47004504,0.08170375,12.0,-1.012813,-1.012813,0.0,SL,2213,184.33,2.6976,True,False,16985.58,0.4981,84.61,-85.69,16661.9
