stream,sym,side,entry_ts_utc,exit_ts_utc,year,entry_price,stop_init,tp_price,risk,tp_r,managed_r,baseline_r,saved_r,managed_reason,bars_5m,duration_h,mfe_r,sim_active,m1_daily_cap,balance_before,risk_pct,dollar_risk,dollar_pnl,balance_after
S2,XRPUSDT,-1,2022-01-19T08:00:00+00:00,2022-01-19T11:15:00+00:00,2022,0.7283,0.73926965,0.69539105,0.01096965,3.0,-1.019918,-1.019918,0.0,SL,40,3.25,0.4923,True,False,12181.29,1.378,167.86,-171.2,12010.08
S3,SOLUSDT,-1,2022-01-19T08:00:00+00:00,2022-01-19T14:45:00+00:00,2022,134.42,137.94209366,117.30135925,4.02791547,4.25,-0.884433,-0.884433,0.0,SL,82,6.75,0.427,True,False,12181.29,3.3981,413.93,-366.1,10897.36
S5,AVAXUSDT,-1,2022-01-19T08:00:00+00:00,2022-01-19T13:00:00+00:00,2022,81.67,83.86083348,70.71583258,2.19083348,5.0,-1.011183,-1.011183,0.0,SL,61,5.0,0.2693,True,False,12181.29,0.5216,63.54,-64.25,11774.15
S2,AVAXUSDT,-1,2022-01-20T22:00:00+00:00,2022-01-21T01:55:00+00:00,2022,81.18,82.9585368,75.84438959,1.7785368,3.0,2.986307,2.986307,0.0,TP,48,3.92,3.0756,True,False,10725.5,1.378,147.8,441.37,12766.39
S2,BTCUSDT,-1,2022-01-20T22:00:00+00:00,2022-01-21T02:20:00+00:00,2022,41326.04,41958.85467783,39427.59596651,632.81467783,3.0,2.980408,2.980408,0.0,TP,53,4.33,3.2524,True,False,10725.5,1.378,147.8,440.5,13206.88
S2,ETHUSDT,-1,2022-01-20T22:00:00+00:00,2022-01-21T01:50:00+00:00,2022,3078.74,3136.09930987,2906.6620704,57.35930987,3.0,2.983898,2.983898,0.0,TP,47,3.83,3.1705,True,False,10725.5,1.378,147.8,441.01,11884.73
S2,LINKUSDT,-1,2022-01-20T22:00:00+00:00,2022-01-21T03:35:00+00:00,2022,20.856,21.47097791,19.01106626,0.61497791,3.0,2.989826,2.989826,0.0,TP,68,5.58,3.018,True,False,10725.5,1.378,147.8,441.89,13822.84
S2,SOLUSDT,-1,2022-01-20T22:00:00+00:00,2022-01-21T01:40:00+00:00,2022,132.12,135.25676897,122.7096931,3.13676897,3.0,2.987364,2.987364,0.0,TP,45,3.67,3.0445,True,False,10725.5,1.378,147.8,441.52,11443.71
S2,XRPUSDT,-1,2022-01-20T22:00:00+00:00,2022-01-21T01:50:00+00:00,2022,0.7322,0.74266916,0.70079252,0.01046916,3.0,2.979018,2.979018,0.0,TP,47,3.83,3.133,True,False,10725.5,1.378,147.8,440.29,12325.02
S3,AVAXUSDT,-1,2022-01-20T22:00:00+00:00,2022-01-21T20:10:00+00:00,2022,81.18,85.61785368,71.10162479,2.3713824,4.25,4.23973,4.23973,0.0,TP,267,22.17,4.529,True,False,10725.5,3.3981,364.46,1545.23,18909.0
S3,BTCUSDT,-1,2022-01-20T22:00:00+00:00,2022-01-21T12:35:00+00:00,2022,41326.04,42794.18146778,37740.09015896,843.75290377,4.25,4.235306,4.235306,0.0,TP,176,14.58,4.2857,True,False,10725.5,3.3981,364.46,1543.61,15819.21
S3,ETHUSDT,-1,2022-01-20T22:00:00+00:00,2022-01-21T12:35:00+00:00,2022,3078.74,3202.02593099,2753.70391075,76.47907982,4.25,4.237923,4.237923,0.0,TP,176,14.58,4.6077,True,False,10725.5,3.3981,364.46,1544.57,17363.78
S3,SOLUSDT,-1,2022-01-20T22:00:00+00:00,2022-01-21T21:35:00+00:00,2022,132.12,138.6236769,114.34497585,4.18235862,4.25,4.240523,4.240523,0.0,TP,284,23.58,4.3086,True,False,10725.5,3.3981,364.46,1545.51,20454.52
S2,ETHUSDT,-1,2022-01-21T00:00:00+00:00,2022-01-21T12:15:00+00:00,2022,2999.92,3065.84578249,2802.14265254,65.92578249,3.0,2.986349,2.986349,0.0,TP,148,12.25,3.009,True,False,11002.19,1.378,151.61,452.76,14275.6
S5,AVAXUSDT,-1,2022-01-21T02:00:00+00:00,2022-01-22T07:25:00+00:00,2022,75.9,79.15336716,59.6331642,3.25336716,5.0,4.993001,4.993001,0.0,TP,354,29.42,5.0133,True,False,12766.39,0.5216,66.59,332.48,20787.0
S5,DOGEUSDT,-1,2022-01-21T02:00:00+00:00,2022-02-07T00:40:00+00:00,2022,0.15049,0.15678687,0.11900567,0.00629687,5.0,-1.00717,-1.00717,0.0,SL,4881,406.67,4.9183,True,False,12766.39,0.5216,66.59,-67.07,15804.27
S5,ETHUSDT,-1,2022-01-21T02:00:00+00:00,2022-01-22T09:45:00+00:00,2022,2898.74,3000.93487919,2387.76560406,102.19487919,5.0,4.991491,4.991491,0.0,TP,382,31.75,5.1949,True,False,12766.39,0.5216,66.59,332.38,21119.38
S5,LINKUSDT,-1,2022-01-21T02:00:00+00:00,2022-01-22T10:05:00+00:00,2022,19.448,20.45237919,14.42610406,1.00437919,5.0,4.994191,4.994191,0.0,TP,386,32.08,5.026,True,False,12766.39,0.5216,66.59,332.56,21451.94
S5,SOLUSDT,-1,2022-01-21T02:00:00+00:00,2022-01-21T02:20:00+00:00,2022,121.43,126.81998763,94.48006187,5.38998763,5.0,-1.006759,-1.006759,0.0,SL,5,0.33,0.0909,True,False,12766.39,0.5216,66.59,-67.04,13139.84
S5,XRPUSDT,-1,2022-01-21T02:00:00+00:00,2022-01-21T02:25:00+00:00,2022,0.6985,0.71912868,0.59535662,0.02062868,5.0,-1.010158,-1.010158,0.0,SL,6,0.42,0.0873,True,False,12766.39,0.5216,66.59,-67.27,13072.58
S5,AVAXUSDT,-1,2022-01-22T10:00:00+00:00,2022-01-22T12:15:00+00:00,2022,55.43,60.26810976,31.23945118,4.83810976,5.0,-1.003437,-1.003437,0.0,SL,28,2.25,0.5126,True,False,21119.38,0.5216,110.16,-110.54,21341.4
S5,DOGEUSDT,-1,2022-01-22T10:00:00+00:00,2022-01-22T13:15:00+00:00,2022,0.12611,0.13567046,0.07830772,0.00956046,5.0,-1.003957,-1.003957,0.0,SL,40,3.25,0.6893,True,False,21119.38,0.5216,110.16,-110.59,21120.3
S5,LINKUSDT,-1,2022-01-22T10:00:00+00:00,2022-01-22T12:50:00+00:00,2022,14.856,16.24745596,7.89872019,1.39145596,5.0,-1.003203,-1.003203,0.0,SL,35,2.83,0.4499,True,False,21119.38,0.5216,110.16,-110.51,21230.89
S5,XRPUSDT,-1,2022-01-22T10:00:00+00:00,2022-01-22T13:15:00+00:00,2022,0.5732,0.61263948,0.37600261,0.03943948,5.0,-1.00436,-1.00436,0.0,SL,40,3.25,0.6694,True,False,21119.38,0.5216,110.16,-110.64,21009.66
S2,AVAXUSDT,-1,2022-01-26T22:00:00+00:00,2022-01-27T15:10:00+00:00,2022,64.56,67.71457777,55.0962667,3.15457777,3.0,-1.00614,-1.00614,0.0,SL,207,17.17,1.0493,True,False,21009.66,1.378,289.51,-291.29,20135.44
S2,DOGEUSDT,-1,2022-01-26T22:00:00+00:00,2022-02-04T23:45:00+00:00,2022,0.14124,0.14669494,0.12487518,0.00545494,3.0,-1.007768,-1.007768,0.0,SL,2614,217.75,1.2191,True,False,21009.66,1.378,289.51,-291.76,16566.11
S2,ETHUSDT,-1,2022-01-26T22:00:00+00:00,2022-01-27T14:30:00+00:00,2022,2416.7,2512.85984559,2128.22046323,96.15984559,3.0,-1.00754,-1.00754,0.0,SL,199,16.5,0.6772,True,False,21009.66,1.378,289.51,-291.7,20426.73
S2,XRPUSDT,-1,2022-01-26T22:00:00+00:00,2022-02-01T03:55:00+00:00,2022,0.6064,0.62564145,0.54867566,0.01924145,3.0,-1.009455,-1.009455,0.0,SL,1512,125.92,1.3824,True,False,21009.66,1.378,289.51,-292.25,17833.22
S3,ETHUSDT,-1,2022-01-26T22:00:00+00:00,2022-01-28T21:25:00+00:00,2022,2416.7,2542.79598456,1871.79420832,128.21312745,4.25,-0.989142,-0.989142,0.0,SL,570,47.42,0.7984,True,False,21009.66,3.3981,713.93,-706.18,19429.27
S2,AVAXUSDT,-1,2022-01-27T02:00:00+00:00,2022-01-27T12:10:00+00:00,2022,62.54,65.70948617,53.0315415,3.16948617,3.0,-1.00592,-1.00592,0.0,SL,123,10.17,0.407,True,False,21009.66,1.378,289.51,-291.23,20718.43
S1,LINKUSDT,1,2022-01-30T06:00:00+00:00,2022-01-31T01:10:00+00:00,2022,17.384,16.75155431,24.97334827,0.63244569,12.0,-1.008246,-1.008246,0.0,SL,231,19.17,1.1653,True,False,19429.27,0.9264,179.99,-181.48,19247.79
S2,XRPUSDT,-1,2022-01-30T20:00:00+00:00,2022-01-31T19:15:00+00:00,2022,0.6002,0.60873611,0.57459168,0.00853611,3.0,-1.021094,-1.021094,0.0,SL,280,23.25,2.3898,True,False,19429.27,1.378,267.74,-273.38,18125.47
S2,ETHUSDT,-1,2022-01-31T01:00:00+00:00,2022-01-31T15:00:00+00:00,2022,2538.06,2593.67873693,2371.2037892,55.61873693,3.0,-1.01369,-1.01369,0.0,SL,169,14.0,1.1279,True,False,19429.27,1.378,267.74,-271.4,18976.39
S2,LINKUSDT,-1,2022-01-31T01:00:00+00:00,2022-01-31T15:05:00+00:00,2022,16.821,17.45267991,14.92596026,0.63167991,3.0,-1.007989,-1.007989,0.0,SL,170,14.08,0.6206,True,False,19429.27,1.378,267.74,-269.87,18603.67
S5,AVAXUSDT,-1,2022-01-31T01:00:00+00:00,2022-01-31T15:15:00+00:00,2022,65.7,68.20572876,53.17135621,2.50572876,5.0,-1.007866,-1.007866,0.0,SL,172,14.25,0.5787,True,False,19429.27,0.5216,101.34,-102.14,18501.53
S5,BTCUSDT,-1,2022-01-31T01:00:00+00:00,2022-01-31T15:00:00+00:00,2022,36821.39,37565.52126314,33100.73368432,744.13126314,5.0,-1.014845,-1.014845,0.0,SL,169,14.0,0.2537,True,False,19429.27,0.5216,101.34,-102.85,18873.54
S5,XRPUSDT,-1,2022-01-31T01:00:00+00:00,2022-01-31T15:15:00+00:00,2022,0.5862,0.59957849,0.51930756,0.01337849,5.0,-1.013145,-1.013145,0.0,SL,172,14.25,0.4784,True,False,19429.27,0.5216,101.34,-102.68,18398.85
S1,SOLUSDT,1,2022-02-01T17:00:00+00:00,2022-02-01T19:55:00+00:00,2022,112.86,107.83274589,173.18704934,5.02725411,12.0,-1.006735,-1.006735,0.0,SL,36,2.92,0.1233,True,False,17833.22,0.9264,165.21,-166.32,17666.9
S2,SOLUSDT,-1,2022-02-01T20:00:00+00:00,2022-02-01T21:35:00+00:00,2022,107.84,111.76811879,96.05564363,3.92811879,3.0,-1.008236,-1.008236,0.0,SL,20,1.58,0.0178,True,False,17666.9,1.378,243.45,-245.45,17421.44
S2,DOGEUSDT,-1,2022-02-02T14:00:00+00:00,2022-02-02T16:00:00+00:00,2022,0.14346,0.14520948,0.13821156,0.00174948,3.0,2.9754,2.9754,0.0,TP,25,2.0,3.0638,True,False,17421.44,1.378,240.07,714.3,18135.74
S2,AVAXUSDT,-1,2022-02-02T15:00:00+00:00,2022-02-03T10:00:00+00:00,2022,71.01,72.85638472,65.47084585,1.84638472,3.0,2.988462,2.988462,0.0,TP,229,19.0,3.255,True,False,17421.44,1.378,240.07,717.43,18087.93
S2,DOGEUSDT,-1,2022-02-02T15:00:00+00:00,2022-02-04T15:20:00+00:00,2022,0.14043,0.14254845,0.13407466,0.00211845,3.0,-1.019887,-1.019887,0.0,SL,581,48.33,2.7567,True,False,17421.44,1.378,240.07,-244.84,16857.87
S2,ETHUSDT,-1,2022-02-02T15:00:00+00:00,2022-02-04T05:15:00+00:00,2022,2685.72,2738.72939711,2526.69180866,53.00939711,3.0,-1.015199,-1.015199,0.0,SL,460,38.25,2.1332,True,False,17421.44,1.378,240.07,-243.72,17844.21
S2,SOLUSDT,-1,2022-02-02T15:00:00+00:00,2022-02-02T18:55:00+00:00,2022,105.89,109.38909926,95.39270222,3.49909926,3.0,-1.009079,-1.009079,0.0,SL,48,3.92,0.6716,True,False,17421.44,1.378,240.07,-242.25,17893.49
S3,SOLUSDT,-1,2022-02-02T15:00:00+00:00,2022-02-02T19:00:00+00:00,2022,105.89,109.97990993,86.06177085,4.66546568,4.25,-0.883444,-0.883444,0.0,SL,49,4.0,0.5037,True,False,17421.44,3.3981,592.0,-523.0,17370.5
S2,SOLUSDT,-1,2022-02-02T21:00:00+00:00,2022-02-04T15:15:00+00:00,2022,104.16,108.24751094,91.89746717,4.08751094,3.0,-1.007645,-1.007645,0.0,SL,508,42.25,2.5101,True,False,17370.5,1.378,239.37,-241.2,17102.71
S2,BTCUSDT,-1,2022-02-04T14:00:00+00:00,2022-02-04T14:30:00+00:00,2022,37421.41,37958.57588852,35809.91233444,537.16588852,3.0,-1.020899,-1.020899,0.0,SL,7,0.5,0.2443,True,False,17844.21,1.378,245.89,-251.03,17593.18
S2,ETHUSDT,-1,2022-02-04T14:00:00+00:00,2022-02-04T14:55:00+00:00,2022,2774.13,2834.71713416,2592.36859751,60.58713416,3.0,-1.013736,-1.013736,0.0,SL,12,0.92,0.1865,True,False,17844.21,1.378,245.89,-249.27,17343.91
S1,ETHUSDT,1,2022-02-04T15:00:00+00:00,2022-02-11T20:40:00+00:00,2022,2826.14,2740.81878627,3849.99456473,85.32121373,12.0,0.990063,-1.009937,2.0,BE,2085,173.67,5.3541,True,False,17343.91,0.9264,160.67,159.08,16292.11
S2,AVAXUSDT,-1,2022-02-05T17:00:00+00:00,2022-02-06T00:20:00+00:00,2022,76.21,78.33440201,69.83679398,2.12440201,3.0,-1.010762,-1.010762,0.0,SL,89,7.33,0.5978,True,False,16566.11,1.378,228.28,-230.74,16335.37
S2,DOGEUSDT,-1,2022-02-05T17:00:00+00:00,2022-02-06T01:55:00+00:00,2022,0.14644,0.14897304,0.13884088,0.00253304,3.0,-1.017344,-1.017344,0.0,SL,108,8.92,0.683,True,False,16566.11,1.378,228.28,-232.24,15871.34
S2,XRPUSDT,-1,2022-02-05T17:00:00+00:00,2022-02-06T01:50:00+00:00,2022,0.6605,0.67336579,0.62190262,0.01286579,3.0,-1.015401,-1.015401,0.0,SL,107,8.83,0.7773,True,False,16566.11,1.378,228.28,-231.8,16103.58
S1,BTCUSDT,1,2022-02-07T15:00:00+00:00,2022-02-11T00:45:00+00:00,2022,43376.82,42623.35467504,52418.40389946,753.46532496,12.0,-1.017271,-1.017271,0.0,SL,982,81.75,3.2439,True,False,15804.27,0.9264,146.41,-148.94,14311.15
S1,LINKUSDT,1,2022-02-07T15:00:00+00:00,2022-02-08T08:50:00+00:00,2022,18.814,18.30145701,24.96451593,0.51254299,12.0,-1.011012,-1.011012,0.0,SL,215,17.83,1.4028,True,False,15804.27,0.9264,146.41,-148.02,15656.25
S1,XRPUSDT,1,2022-02-08T02:00:00+00:00,2022-02-08T15:05:00+00:00,2022,0.8673,0.82683066,1.35293203,0.04046934,12.0,-1.006429,-1.006429,0.0,SL,158,13.08,1.154,True,False,15804.27,0.9264,146.41,-147.35,15508.89
S2,BTCUSDT,-1,2022-02-08T09:00:00+00:00,2022-02-09T20:35:00+00:00,2022,44004.51,44792.63543296,41640.13370111,788.12543296,3.0,-1.01675,-1.01675,0.0,SL,428,35.58,1.7301,True,False,15656.25,1.378,215.74,-219.36,14770.94
S2,ETHUSDT,-1,2022-02-08T09:00:00+00:00,2022-02-09T12:30:00+00:00,2022,3103.1,3158.67377843,2936.3786647,55.57377843,3.0,-1.016751,-1.016751,0.0,SL,331,27.5,1.4363,True,False,15656.25,1.378,215.74,-219.36,15207.47
S2,LINKUSDT,-1,2022-02-08T09:00:00+00:00,2022-02-11T20:05:00+00:00,2022,18.251,18.77398551,16.68204347,0.52298551,3.0,2.989531,2.989531,0.0,TP,998,83.08,3.1167,True,False,15656.25,1.378,215.74,644.97,15544.52
S2,SOLUSDT,-1,2022-02-08T09:00:00+00:00,2022-02-11T00:25:00+00:00,2022,114.12,117.39104087,104.30687738,3.27104087,3.0,2.989534,2.989534,0.0,TP,762,63.42,3.0908,True,False,15656.25,1.378,215.74,644.97,14460.09
S5,XRPUSDT,-1,2022-02-08T09:00:00+00:00,2022-02-09T01:45:00+00:00,2022,0.8509,0.90263666,0.59221669,0.05173666,5.0,-1.004934,-1.004934,0.0,SL,202,16.75,0.92,True,False,15656.25,0.5216,81.66,-82.07,15426.83
S2,AVAXUSDT,-1,2022-02-08T12:00:00+00:00,2022-02-09T14:45:00+00:00,2022,86.59,90.51550048,74.81349856,3.92550048,3.0,-1.006618,-1.006618,0.0,SL,322,26.75,0.9782,True,False,15656.25,1.378,215.74,-217.17,14990.3
S2,ETHUSDT,-1,2022-02-10T14:00:00+00:00,2022-02-10T15:00:00+00:00,2022,3125.47,3187.33988921,2939.86033236,61.86988921,3.0,-1.015155,-1.015155,0.0,SL,13,1.0,0.6771,True,False,14770.94,1.378,203.54,-206.63,14564.31
S2,LINKUSDT,-1,2022-02-10T14:00:00+00:00,2022-02-10T15:00:00+00:00,2022,17.705,18.10580785,16.50257644,0.40080785,3.0,-1.013252,-1.013252,0.0,SL,13,1.0,0.9007,True,False,14770.94,1.378,203.54,-206.24,14358.07
S5,SOLUSDT,-1,2022-02-10T14:00:00+00:00,2022-02-10T15:00:00+00:00,2022,107.74,111.42316627,89.32416863,3.68316627,5.0,-1.008776,-1.008776,0.0,SL,13,1.0,0.5865,True,False,14770.94,0.5216,77.05,-77.72,14280.35
S4,LINKUSDT,1,2022-02-10T15:00:00+00:00,2022-02-10T23:30:00+00:00,2022,18.101,17.49619028,29.89478958,0.60480972,19.5,-1.008979,-1.008979,0.0,SL,103,8.5,0.5837,True,False,14280.35,1.6151,230.64,-232.71,14047.64
S4,SOLUSDT,1,2022-02-10T15:00:00+00:00,2022-02-10T23:45:00+00:00,2022,109.77,105.73277417,188.4959036,4.03722583,19.5,-1.008157,-1.008157,0.0,SL,106,8.75,0.9883,True,False,14280.35,1.6151,230.64,-232.52,13815.12
S2,AVAXUSDT,-1,2022-02-10T19:00:00+00:00,2022-02-11T20:20:00+00:00,2022,91.85,94.7966481,83.01005569,2.9466481,3.0,2.990649,2.990649,0.0,TP,305,25.33,3.1731,True,False,14280.35,1.378,196.78,588.51,16133.03
S2,SOLUSDT,-1,2022-02-10T19:00:00+00:00,2022-02-11T19:05:00+00:00,2022,109.95,113.2818599,99.95442029,3.3318599,3.0,2.9901,2.9901,0.0,TP,290,24.08,3.2835,True,False,14280.35,1.378,196.78,588.4,14899.55
S2,BTCUSDT,-1,2022-02-10T20:00:00+00:00,2022-02-17T18:10:00+00:00,2022,44373.95,45348.01265812,41451.76202563,974.06265812,3.0,2.986333,2.986333,0.0,TP,1995,166.17,3.3724,True,False,14280.35,1.378,196.78,587.66,15779.1
S2,ETHUSDT,-1,2022-02-10T20:00:00+00:00,2022-02-11T22:25:00+00:00,2022,3119.1,3197.17994596,2884.86016211,78.07994596,3.0,2.988016,2.988016,0.0,TP,318,26.42,3.1455,True,False,14280.35,1.378,196.78,587.99,16880.1
S2,SOLUSDT,-1,2022-02-11T19:00:00+00:00,2022-02-13T18:35:00+00:00,2022,100.71,103.6420711,91.91378671,2.9320711,3.0,2.989696,2.989696,0.0,TP,572,47.58,3.1309,True,False,14311.15,1.378,197.21,589.59,17469.69
S2,ETHUSDT,-1,2022-02-11T21:00:00+00:00,2022-02-15T01:35:00+00:00,2022,2917.29,2991.94841614,2693.31475158,74.65841614,3.0,-1.011723,-1.011723,0.0,SL,920,76.58,1.1719,True,False,16292.11,1.378,224.51,-227.14,16999.45
S3,ETHUSDT,-1,2022-02-11T21:00:00+00:00,2022-02-15T01:35:00+00:00,2022,2917.29,3008.89584161,2494.22564188,99.54455485,4.25,-0.929042,-0.929042,0.0,SL,920,76.58,0.8789,True,False,16292.11,3.3981,553.62,-514.34,16485.11
S5,LINKUSDT,-1,2022-02-11T23:00:00+00:00,2022-02-15T08:35:00+00:00,2022,16.036,16.62109394,13.1105303,0.58509394,5.0,-1.008222,-1.008222,0.0,SL,980,81.58,1.4493,True,False,16880.1,0.5216,88.05,-88.77,16396.34
S2,DOGEUSDT,-1,2022-02-13T19:00:00+00:00,2022-02-13T22:10:00+00:00,2022,0.15119,0.15579169,0.13738492,0.00460169,3.0,-1.009857,-1.009857,0.0,SL,39,3.17,0.1499,True,False,17469.69,1.378,240.73,-243.11,17226.58
S2,DOGEUSDT,-1,2022-02-14T00:00:00+00:00,2022-02-21T21:50:00+00:00,2022,0.14799,0.15297603,0.13303192,0.00498603,3.0,2.991096,2.991096,0.0,TP,2279,189.83,3.3554,True,False,17226.58,1.378,237.38,710.03,18022.02
