symbol,tp_r,entry_ts_utc,replay_from_ts_utc,exit_ts_utc,entry_idx_4h,side,entry_price,stop_init,risk,tp_price,mfe1,lock1,mfe2,lock2,mfe3,lock3,rsi_l,rsi_h,rsi_window,sl_n,entry_tp_r,fee_bps,baseline_r,managed_r,managed_reason,hold_5m_bars,delta_r,audit_scope
XRPUSDT,1.5,2024-08-19T18:00:00+00:00,2024-08-19T19:00:00+00:00,2024-08-20T15:05:00+00:00,21605,1,0.6041,0.5875,0.016599999999999948,0.6289999999999999,,,,,,,,,14,20,1.5,3.0,-1.010917469879518,-1.010917469879518,SL,242,0.0,all_rows
XRPUSDT,1.5,2024-08-24T14:00:00+00:00,2024-08-24T15:00:00+00:00,2024-08-24T21:05:00+00:00,21721,1,0.6246,0.6155,0.009099999999999997,0.63825,,,,,,,,,14,20,1.5,3.0,-1.0205912087912088,-1.0205912087912088,SL,74,0.0,all_rows
XRPUSDT,1.5,2024-09-12T18:00:00+00:00,2024-09-12T19:00:00+00:00,2024-09-12T21:00:00+00:00,22181,1,0.5613,0.5587,0.0026000000000000467,0.5652000000000001,,,,,,,,,14,20,1.5,3.0,1.4352346153846378,1.4352346153846378,TP,25,0.0,all_rows
XRPUSDT,1.5,2024-09-13T04:00:00+00:00,2024-09-13T05:00:00+00:00,2024-09-14T09:15:00+00:00,22191,1,0.5692,0.5581,0.011099999999999999,0.58585,,,,,,,,,14,20,1.5,3.0,1.484616216216211,1.484616216216211,TP,340,0.0,all_rows
XRPUSDT,1.5,2024-09-22T01:00:00+00:00,2024-09-22T02:00:00+00:00,2024-09-22T02:10:00+00:00,22404,1,0.6015,0.599,0.0025000000000000577,0.6052500000000001,,,,,,,,,14,20,1.5,3.0,-1.0721799999999984,-1.0721799999999984,SL,3,0.0,all_rows
XRPUSDT,1.5,2024-09-28T14:00:00+00:00,2024-09-28T15:00:00+00:00,2024-09-28T15:30:00+00:00,22561,1,0.6191,0.6177,0.0013999999999999568,0.6212,,,,,,,,,14,20,1.5,3.0,-1.1326642857142897,-1.1326642857142897,SL,7,0.0,all_rows
XRPUSDT,1.5,2024-09-29T15:00:00+00:00,2024-09-29T16:00:00+00:00,2024-09-30T10:00:00+00:00,22586,1,0.6596,0.633,0.026599999999999957,0.6994999999999999,,,,,,,,,14,20,1.5,3.0,-1.007439097744361,-1.007439097744361,SL,217,0.0,all_rows
XRPUSDT,1.5,2024-10-15T02:00:00+00:00,2024-10-15T03:00:00+00:00,2024-10-15T03:25:00+00:00,22957,1,0.5514,0.5498,0.0016000000000000458,0.5538000000000001,,,,,,,,,14,20,1.5,3.0,-1.103387499999997,-1.103387499999997,SL,6,0.0,all_rows
XRPUSDT,1.5,2024-10-29T17:00:00+00:00,2024-10-29T18:00:00+00:00,2024-10-29T19:30:00+00:00,23308,1,0.5289,0.5259,0.0030000000000000027,0.5334000000000001,,,,,,,,,14,20,1.5,3.0,-1.0528899999999999,-1.0528899999999999,SL,19,0.0,all_rows
XRPUSDT,1.5,2024-11-06T21:00:00+00:00,2024-11-06T22:00:00+00:00,2024-11-07T03:05:00+00:00,23504,1,0.544,0.5363,0.00770000000000004,0.5555500000000001,,,,,,,,,14,20,1.5,3.0,1.478805194805195,1.478805194805195,TP,62,0.0,all_rows
XRPUSDT,1.5,2024-11-07T04:00:00+00:00,2024-11-07T05:00:00+00:00,2024-11-07T06:35:00+00:00,23511,1,0.5572,0.5528,0.0044000000000000705,0.5638000000000001,,,,,,,,,14,20,1.5,3.0,-1.0379909090909085,-1.0379909090909085,SL,20,0.0,all_rows
XRPUSDT,1.5,2024-11-10T13:00:00+00:00,2024-11-10T14:00:00+00:00,2024-11-10T20:40:00+00:00,23592,1,0.6115,0.5876,0.023900000000000032,0.6473500000000001,,,,,,,,,14,20,1.5,3.0,-1.0076757322175731,-1.0076757322175731,SL,81,0.0,all_rows
XRPUSDT,1.5,2024-11-12T08:00:00+00:00,2024-11-12T09:00:00+00:00,2024-11-12T10:50:00+00:00,23635,1,0.6863,0.6093,0.07700000000000007,0.8018000000000001,,,,,,,,,14,20,1.5,3.0,-1.0026738961038961,-1.0026738961038961,SL,23,0.0,all_rows
XRPUSDT,1.5,2024-11-12T15:00:00+00:00,2024-11-12T16:00:00+00:00,2024-11-12T20:10:00+00:00,23642,1,0.6792,0.6562,0.02300000000000002,0.7137,,,,,,,,,14,20,1.5,3.0,1.4911408695652149,1.4911408695652149,TP,51,0.0,all_rows
XRPUSDT,1.5,2024-11-12T21:00:00+00:00,2024-11-12T22:00:00+00:00,2024-11-13T01:20:00+00:00,23648,1,0.7236,0.6982,0.025399999999999978,0.7617,,,,,,,,,14,20,1.5,3.0,-1.0085464566929134,-1.0085464566929134,SL,41,0.0,all_rows
XRPUSDT,1.5,2024-11-14T18:00:00+00:00,2024-11-14T19:00:00+00:00,2024-11-14T21:35:00+00:00,23693,1,0.7742,0.7327,0.04149999999999998,0.8364499999999999,,,,,,,,,14,20,1.5,3.0,1.4944033734939746,1.4944033734939746,TP,32,0.0,all_rows
XRPUSDT,1.5,2024-11-15T02:00:00+00:00,2024-11-15T03:00:00+00:00,2024-11-15T04:35:00+00:00,23701,1,0.8281,0.8006,0.02749999999999997,0.8693499999999998,,,,,,,,,14,20,1.5,3.0,-1.0090338181818181,-1.0090338181818181,SL,20,0.0,all_rows
XRPUSDT,1.5,2024-11-15T13:00:00+00:00,2024-11-15T14:00:00+00:00,2024-11-16T04:45:00+00:00,23712,1,0.8777,0.8351,0.04260000000000008,0.9416000000000002,,,,,,,,,14,20,1.5,3.0,1.4938190140845085,1.4938190140845085,TP,178,0.0,all_rows
XRPUSDT,1.5,2024-11-16T05:00:00+00:00,2024-11-16T06:00:00+00:00,2024-11-16T11:10:00+00:00,23728,1,0.983,0.9196,0.06340000000000001,1.0781,,,,,,,,,14,20,1.5,3.0,1.4953485804416413,1.4953485804416413,TP,63,0.0,all_rows
XRPUSDT,1.5,2024-11-16T14:00:00+00:00,2024-11-16T15:00:00+00:00,2024-11-17T01:50:00+00:00,23737,1,1.1945,1.0641,0.13039999999999985,1.3900999999999997,,,,,,,,,14,20,1.5,3.0,-1.0027480828220858,-1.0027480828220858,SL,131,0.0,all_rows
XRPUSDT,1.5,2024-11-22T00:00:00+00:00,2024-11-22T01:00:00+00:00,2024-11-22T02:10:00+00:00,23867,1,1.2831,1.2092,0.07389999999999985,1.3939499999999998,,,,,,,,,14,20,1.5,3.0,1.4947912043301774,1.4947912043301774,TP,15,0.0,all_rows
XRPUSDT,1.5,2024-11-22T12:00:00+00:00,2024-11-22T13:00:00+00:00,2024-11-22T13:25:00+00:00,23879,1,1.4791,1.4142,0.06490000000000018,1.5764500000000004,,,,,,,,,14,20,1.5,3.0,-1.0068371340523883,-1.0068371340523883,SL,6,0.0,all_rows
XRPUSDT,1.5,2024-11-23T01:00:00+00:00,2024-11-23T02:00:00+00:00,2024-11-23T16:20:00+00:00,23892,1,1.5919,1.4758,0.11610000000000009,1.7660500000000003,,,,,,,,,14,20,1.5,3.0,-1.0041134366925064,-1.0041134366925064,SL,173,0.0,all_rows
XRPUSDT,1.5,2024-11-29T07:00:00+00:00,2024-11-29T08:00:00+00:00,2024-11-29T09:15:00+00:00,24042,1,1.5908,1.5712,0.019600000000000062,1.6202,,,,,,,,,14,20,1.5,3.0,1.4756510204081634,1.4756510204081634,TP,16,0.0,all_rows
XRPUSDT,1.5,2024-11-29T15:00:00+00:00,2024-11-29T16:00:00+00:00,2024-11-29T16:00:00+00:00,24050,1,1.7116,1.705,0.006599999999999939,1.7214999999999998,,,,,,,,,14,20,1.5,3.0,1.4221999999999824,1.4221999999999824,TP,1,0.0,all_rows
XRPUSDT,1.5,2024-11-30T06:00:00+00:00,2024-11-30T07:00:00+00:00,2024-11-30T10:15:00+00:00,24065,1,1.8995,1.8588,0.04069999999999996,1.96055,,,,,,,,,14,20,1.5,3.0,-1.0140012285012285,-1.0140012285012285,SL,40,0.0,all_rows
XRPUSDT,1.5,2024-12-01T19:00:00+00:00,2024-12-01T20:00:00+00:00,2024-12-02T00:55:00+00:00,24102,1,2.126,1.9341,0.19189999999999996,2.41385,,,,,,,,,14,20,1.5,3.0,1.4966763939551861,1.4966763939551861,TP,60,0.0,all_rows
XRPUSDT,1.5,2024-12-02T15:00:00+00:00,2024-12-02T16:00:00+00:00,2024-12-03T13:50:00+00:00,24122,1,2.7005,2.4596,0.2408999999999999,3.0618499999999997,,,,,,,,,14,20,1.5,3.0,-1.0033630136986302,-1.0033630136986302,SL,263,0.0,all_rows
XRPUSDT,1.5,2024-12-08T00:00:00+00:00,2024-12-08T01:00:00+00:00,2024-12-08T04:15:00+00:00,24251,1,2.5826,2.5587,0.02389999999999981,2.6184499999999993,,,,,,,,,14,20,1.5,3.0,-1.0324175732217575,-1.0324175732217575,SL,40,0.0,all_rows
XRPUSDT,1.5,2024-12-17T09:00:00+00:00,2024-12-17T10:00:00+00:00,2024-12-17T10:15:00+00:00,24476,1,2.5881,2.5531,0.0349999999999997,2.640599999999999,,,,,,,,,14,20,1.5,3.0,1.4778162857142791,1.4778162857142791,TP,4,0.0,all_rows
XRPUSDT,1.5,2024-12-17T11:00:00+00:00,2024-12-17T12:00:00+00:00,2024-12-17T15:15:00+00:00,24478,1,2.6887,2.5918,0.09689999999999976,2.8340499999999995,,,,,,,,,14,20,1.5,3.0,-1.008324148606811,-1.008324148606811,SL,40,0.0,all_rows
XRPUSDT,1.5,2025-01-01T19:00:00+00:00,2025-01-01T20:00:00+00:00,2025-01-02T00:10:00+00:00,24846,1,2.3171,2.2654,0.05169999999999986,2.3946499999999995,,,,,,,,,14,20,1.5,3.0,1.4865545454545412,1.4865545454545412,TP,51,0.0,all_rows
XRPUSDT,1.5,2025-01-02T01:00:00+00:00,2025-01-02T02:00:00+00:00,2025-01-02T06:25:00+00:00,24852,1,2.4007,2.3519,0.048799999999999955,2.4739,,,,,,,,,14,20,1.5,3.0,-1.0147584016393443,-1.0147584016393443,SL,54,0.0,all_rows
XRPUSDT,1.5,2025-01-11T17:00:00+00:00,2025-01-11T18:00:00+00:00,2025-01-11T20:45:00+00:00,25084,1,2.4814,2.416,0.0653999999999999,2.5794999999999995,,,,,,,,,14,20,1.5,3.0,1.4886174311926572,1.4886174311926572,TP,34,0.0,all_rows
XRPUSDT,1.5,2025-01-11T21:00:00+00:00,2025-01-11T22:00:00+00:00,2025-01-11T22:30:00+00:00,25088,1,2.5737,2.5321,0.0416000000000003,2.6361000000000008,,,,,,,,,14,20,1.5,3.0,-1.0185603365384615,-1.0185603365384615,SL,7,0.0,all_rows
XRPUSDT,1.5,2025-01-14T17:00:00+00:00,2025-01-14T18:00:00+00:00,2025-01-15T01:30:00+00:00,25156,1,2.6557,2.5905,0.06519999999999992,2.7535,,,,,,,,,14,20,1.5,3.0,1.4877805214723927,1.4877805214723927,TP,91,0.0,all_rows
XRPUSDT,1.5,2025-01-15T02:00:00+00:00,2025-01-15T03:00:00+00:00,2025-01-15T22:45:00+00:00,25165,1,2.8475,2.6831,0.1644000000000001,3.0941,,,,,,,,,14,20,1.5,3.0,1.494803832116787,1.494803832116787,TP,238,0.0,all_rows
XRPUSDT,1.5,2025-01-16T07:00:00+00:00,2025-01-16T08:00:00+00:00,2025-01-16T08:15:00+00:00,25194,1,3.0897,3.0756,0.014100000000000001,3.11085,,,,,,,,,14,20,1.5,3.0,1.4342617021276596,1.4342617021276596,TP,4,0.0,all_rows
XRPUSDT,1.5,2025-01-16T12:00:00+00:00,2025-01-16T13:00:00+00:00,2025-01-18T05:50:00+00:00,25199,1,3.3383,3.1105,0.22779999999999978,3.6799999999999997,,,,,,,,,14,20,1.5,3.0,-1.004396356453029,-1.004396356453029,SL,491,0.0,all_rows
XRPUSDT,1.5,2025-02-14T08:00:00+00:00,2025-02-14T09:00:00+00:00,2025-02-16T08:55:00+00:00,25891,1,2.6938,2.5629,0.13090000000000002,2.89015,,,,,,,,,14,20,1.5,3.0,0.5392808250572966,0.5392808250572966,TIME,576,0.0,all_rows
XRPUSDT,1.5,2025-03-02T16:00:00+00:00,2025-03-02T17:00:00+00:00,2025-03-04T01:40:00+00:00,26283,1,2.8466,2.2579,0.5887000000000002,3.7296500000000004,,,,,,,,,14,20,1.5,3.0,-1.001450620010192,-1.001450620010192,SL,393,0.0,all_rows
XRPUSDT,1.5,2025-03-19T23:00:00+00:00,2025-03-20T00:00:00+00:00,2025-03-20T00:20:00+00:00,26698,1,2.5457,2.5194,0.02629999999999999,2.58515,,,,,,,,,14,20,1.5,3.0,-1.0290384030418251,-1.0290384030418251,SL,5,0.0,all_rows
XRPUSDT,1.5,2025-04-12T14:00:00+00:00,2025-04-12T15:00:00+00:00,2025-04-14T14:55:00+00:00,27265,1,2.1526,2.0725,0.08010000000000028,2.2727500000000003,,,,,,,,,14,20,1.5,3.0,0.07433483146067037,0.07433483146067037,TIME,576,0.0,all_rows
XRPUSDT,1.5,2025-04-22T22:00:00+00:00,2025-04-22T23:00:00+00:00,2025-04-23T08:40:00+00:00,27513,1,2.2082,2.1591,0.049100000000000144,2.2818500000000004,,,,,,,,,14,20,1.5,3.0,1.4865079429735235,1.4865079429735235,TP,117,0.0,all_rows
XRPUSDT,1.5,2025-04-23T09:00:00+00:00,2025-04-23T10:00:00+00:00,2025-04-23T10:05:00+00:00,27524,1,2.2728,2.2641,0.008700000000000152,2.2858500000000004,,,,,,,,,14,20,1.5,3.0,-1.0783724137931021,-1.0783724137931021,SL,2,0.0,all_rows
XRPUSDT,1.5,2025-04-28T08:00:00+00:00,2025-04-28T09:00:00+00:00,2025-04-28T13:30:00+00:00,27643,1,2.3256,2.2934,0.032200000000000006,2.3739,,,,,,,,,14,20,1.5,3.0,-1.0216670807453416,-1.0216670807453416,SL,55,0.0,all_rows
XRPUSDT,1.5,2025-05-08T20:00:00+00:00,2025-05-08T21:00:00+00:00,2025-05-09T08:20:00+00:00,27895,1,2.3115,2.2531,0.05840000000000023,2.3991000000000007,,,,,,,,,14,20,1.5,3.0,1.4881258561643873,1.4881258561643873,TP,137,0.0,all_rows
XRPUSDT,1.5,2025-06-03T16:00:00+00:00,2025-06-03T17:00:00+00:00,2025-06-03T19:45:00+00:00,28515,1,2.2533,2.2384,0.014899999999999913,2.2756499999999997,,,,,,,,,14,20,1.5,3.0,1.4546315436241608,1.4546315436241608,TP,34,0.0,all_rows
XRPUSDT,1.5,2025-06-08T12:00:00+00:00,2025-06-08T13:00:00+00:00,2025-06-09T21:25:00+00:00,28631,1,2.259,2.2149,0.044099999999999806,2.32515,,,,,,,,,14,20,1.5,3.0,1.4846326530612295,1.4846326530612295,TP,390,0.0,all_rows
XRPUSDT,1.5,2025-06-16T12:00:00+00:00,2025-06-16T13:00:00+00:00,2025-06-16T16:05:00+00:00,28823,1,2.2468,2.2095,0.03730000000000011,2.30275,,,,,,,,,14,20,1.5,3.0,1.4819292225201073,1.4819292225201073,TP,38,0.0,all_rows
XRPUSDT,1.5,2025-06-16T17:00:00+00:00,2025-06-16T18:00:00+00:00,2025-06-16T18:40:00+00:00,28828,1,2.307,2.2974,0.009599999999999831,2.3213999999999997,,,,,,,,,14,20,1.5,3.0,1.4279062499999988,1.4279062499999988,TP,9,0.0,all_rows
XRPUSDT,1.5,2025-06-24T06:00:00+00:00,2025-06-24T07:00:00+00:00,2025-06-26T06:55:00+00:00,29009,1,2.191,2.1542,0.036799999999999944,2.2462,,,,,,,,,14,20,1.5,3.0,-0.14286141304347677,-0.14286141304347677,TIME,576,0.0,all_rows
XRPUSDT,1.5,2025-07-03T06:00:00+00:00,2025-07-03T07:00:00+00:00,2025-07-03T10:25:00+00:00,29225,1,2.2727,2.257,0.015699999999999825,2.2962499999999997,,,,,,,,,14,20,1.5,3.0,1.4565726114649677,1.4565726114649677,TP,42,0.0,all_rows
XRPUSDT,1.5,2025-07-07T14:00:00+00:00,2025-07-07T15:00:00+00:00,2025-07-07T18:25:00+00:00,29329,1,2.3114,2.283,0.02839999999999998,2.354,,,,,,,,,14,20,1.5,3.0,-1.0244161971830985,-1.0244161971830985,SL,42,0.0,all_rows
XRPUSDT,1.5,2025-07-09T05:00:00+00:00,2025-07-09T06:00:00+00:00,2025-07-09T10:10:00+00:00,29368,1,2.3271,2.3128,0.01429999999999998,2.3485500000000004,,,,,,,,,14,20,1.5,3.0,1.4511797202797359,1.4511797202797359,TP,51,0.0,all_rows
XRPUSDT,1.5,2025-07-09T11:00:00+00:00,2025-07-09T12:00:00+00:00,2025-07-10T08:00:00+00:00,29374,1,2.3806,2.339,0.04159999999999986,2.4429999999999996,,,,,,,,,14,20,1.5,3.0,1.4828322115384616,1.4828322115384616,TP,241,0.0,all_rows
XRPUSDT,1.5,2025-07-10T17:00:00+00:00,2025-07-10T18:00:00+00:00,2025-07-10T21:40:00+00:00,29404,1,2.4956,2.459,0.036599999999999966,2.5505,,,,,,,,,14,20,1.5,3.0,1.4795442622950818,1.4795442622950818,TP,45,0.0,all_rows
XRPUSDT,1.5,2025-07-10T22:00:00+00:00,2025-07-10T23:00:00+00:00,2025-07-11T00:25:00+00:00,29409,1,2.5455,2.5123,0.033199999999999896,2.5953,,,,,,,,,14,20,1.5,3.0,-1.0230015060240965,-1.0230015060240965,SL,18,0.0,all_rows
XRPUSDT,1.5,2025-07-11T03:00:00+00:00,2025-07-11T04:00:00+00:00,2025-07-11T07:05:00+00:00,29414,1,2.575,2.5536,0.021400000000000308,2.607100000000001,,,,,,,,,14,20,1.5,3.0,-1.036098130841121,-1.036098130841121,SL,38,0.0,all_rows
XRPUSDT,1.5,2025-07-11T10:00:00+00:00,2025-07-11T11:00:00+00:00,2025-07-11T13:35:00+00:00,29421,1,2.647,2.6027,0.044299999999999784,2.7134499999999995,,,,,,,,,14,20,1.5,3.0,1.4820744920993227,1.4820744920993227,TP,32,0.0,all_rows
XRPUSDT,1.5,2025-07-11T14:00:00+00:00,2025-07-11T15:00:00+00:00,2025-07-11T22:20:00+00:00,29425,1,2.8235,2.6969,0.12660000000000027,3.0134000000000007,,,,,,,,,14,20,1.5,3.0,-1.006690758293839,-1.006690758293839,SL,89,0.0,all_rows
XRPUSDT,1.5,2025-07-12T02:00:00+00:00,2025-07-12T03:00:00+00:00,2025-07-12T15:05:00+00:00,29437,1,2.7931,2.746,0.04709999999999992,2.8637499999999996,,,,,,,,,14,20,1.5,3.0,-1.0177904458598726,-1.0177904458598726,SL,146,0.0,all_rows
XRPUSDT,1.5,2025-07-13T13:00:00+00:00,2025-07-13T14:00:00+00:00,2025-07-13T14:20:00+00:00,29472,1,2.832,2.7925,0.03949999999999987,2.8912499999999994,,,,,,,,,14,20,1.5,3.0,1.4784911392405007,1.4784911392405007,TP,5,0.0,all_rows
XRPUSDT,1.5,2025-07-14T03:00:00+00:00,2025-07-14T04:00:00+00:00,2025-07-14T05:50:00+00:00,29486,1,2.9268,2.877,0.04980000000000029,3.0015000000000005,,,,,,,,,14,20,1.5,3.0,-1.0176313253012048,-1.0176313253012048,SL,23,0.0,all_rows
XRPUSDT,1.5,2025-07-17T05:00:00+00:00,2025-07-17T06:00:00+00:00,2025-07-17T09:25:00+00:00,29560,1,3.1439,3.0538,0.09010000000000007,3.27905,,,,,,,,,14,20,1.5,3.0,1.4895319644839042,1.4895319644839042,TP,42,0.0,all_rows
XRPUSDT,1.5,2025-07-17T18:00:00+00:00,2025-07-17T19:00:00+00:00,2025-07-17T21:15:00+00:00,29573,1,3.3562,3.2746,0.0815999999999999,3.4785999999999997,,,,,,,,,14,20,1.5,3.0,1.4876610294117647,1.4876610294117647,TP,28,0.0,all_rows
XRPUSDT,1.5,2025-07-17T22:00:00+00:00,2025-07-17T23:00:00+00:00,2025-07-18T00:45:00+00:00,29577,1,3.476,3.3789,0.09710000000000019,3.6216500000000003,,,,,,,,,14,20,1.5,3.0,1.4892605561277035,1.4892605561277035,TP,22,0.0,all_rows
XRPUSDT,1.5,2025-07-18T01:00:00+00:00,2025-07-18T02:00:00+00:00,2025-07-18T02:05:00+00:00,29580,1,3.5987,3.5555,0.04320000000000013,3.6635,,,,,,,,,14,20,1.5,3.0,-1.0249909722222221,-1.0249909722222221,SL,2,0.0,all_rows
XRPUSDT,1.5,2025-08-04T14:00:00+00:00,2025-08-04T15:00:00+00:00,2025-08-04T17:05:00+00:00,30001,1,3.034,3.0048,0.029199999999999893,3.0778,,,,,,,,,14,20,1.5,3.0,1.4688287671232951,1.4688287671232951,TP,26,0.0,all_rows
XRPUSDT,1.5,2025-08-07T20:00:00+00:00,2025-08-07T21:00:00+00:00,2025-08-07T21:30:00+00:00,30079,1,3.1096,3.0564,0.053199999999999914,3.1894,,,,,,,,,14,20,1.5,3.0,1.4824646616541395,1.4824646616541395,TP,7,0.0,all_rows
XRPUSDT,1.5,2025-08-07T22:00:00+00:00,2025-08-07T23:00:00+00:00,2025-08-09T22:55:00+00:00,30081,1,3.3237,3.1196,0.20409999999999995,3.6298500000000002,,,,,,,,,14,20,1.5,3.0,-0.48994174424301923,-0.48994174424301923,TIME,576,0.0,all_rows
XRPUSDT,1.5,2025-08-23T05:00:00+00:00,2025-08-23T06:00:00+00:00,2025-08-23T14:35:00+00:00,30448,1,3.0506,3.0078,0.04280000000000017,3.1148000000000007,,,,,,,,,14,20,1.5,3.0,-1.0213827102803736,-1.0213827102803736,SL,104,0.0,all_rows
XRPUSDT,1.5,2025-09-08T08:00:00+00:00,2025-09-08T09:00:00+00:00,2025-09-08T09:50:00+00:00,30835,1,2.9084,2.8933,0.015099999999999891,2.93105,,,,,,,,,14,20,1.5,3.0,1.4422172185430606,1.4422172185430606,TP,11,0.0,all_rows
XRPUSDT,1.5,2025-09-08T13:00:00+00:00,2025-09-08T14:00:00+00:00,2025-09-09T00:30:00+00:00,30840,1,2.9762,2.9499,0.02629999999999999,3.01565,,,,,,,,,14,20,1.5,3.0,-1.0339490494296577,-1.0339490494296577,SL,127,0.0,all_rows
XRPUSDT,1.5,2025-09-09T07:00:00+00:00,2025-09-09T08:00:00+00:00,2025-09-09T14:30:00+00:00,30858,1,3.0193,2.9655,0.05379999999999985,3.0999999999999996,,,,,,,,,14,20,1.5,3.0,-1.0168362453531599,-1.0168362453531599,SL,79,0.0,all_rows
XRPUSDT,1.5,2025-09-13T09:00:00+00:00,2025-09-13T10:00:00+00:00,2025-09-13T13:50:00+00:00,30956,1,3.1791,3.1214,0.057700000000000085,3.26565,,,,,,,,,14,20,1.5,3.0,-1.016529116117851,-1.016529116117851,SL,47,0.0,all_rows
XRPUSDT,1.5,2025-09-29T14:00:00+00:00,2025-09-29T15:00:00+00:00,2025-09-29T17:00:00+00:00,31345,1,2.9071,2.8676,0.03949999999999987,2.9663499999999994,,,,,,,,,14,20,1.5,3.0,-1.0220792405063293,-1.0220792405063293,SL,25,0.0,all_rows
XRPUSDT,1.5,2025-10-02T17:00:00+00:00,2025-10-02T18:00:00+00:00,2025-10-02T19:55:00+00:00,31420,1,3.0339,2.992,0.04190000000000005,3.09675,,,,,,,,,14,20,1.5,3.0,1.4782775656324583,1.4782775656324583,TP,24,0.0,all_rows
XRPUSDT,1.5,2025-10-20T20:00:00+00:00,2025-10-20T21:00:00+00:00,2025-10-21T01:00:00+00:00,31855,1,2.5313,2.4765,0.05479999999999974,2.6134999999999993,,,,,,,,,14,20,1.5,3.0,-1.0138574817518249,-1.0138574817518249,SL,49,0.0,all_rows
XRPUSDT,1.5,2025-10-25T05:00:00+00:00,2025-10-25T06:00:00+00:00,2025-10-25T06:30:00+00:00,31960,1,2.5562,2.5467,0.009500000000000064,2.57045,,,,,,,,,14,20,1.5,3.0,-1.0807221052631573,-1.0807221052631573,SL,7,0.0,all_rows
XRPUSDT,1.5,2025-10-25T19:00:00+00:00,2025-10-25T20:00:00+00:00,2025-10-25T20:00:00+00:00,31974,1,2.6035,2.5994,0.0040999999999997705,2.6096499999999994,,,,,,,,,14,20,1.5,3.0,1.3094999999999353,1.3094999999999353,TP,1,0.0,all_rows
XRPUSDT,1.5,2025-10-27T16:00:00+00:00,2025-10-27T17:00:00+00:00,2025-10-27T20:55:00+00:00,32019,1,2.684,2.6272,0.05679999999999996,2.7692,,,,,,,,,14,20,1.5,3.0,-1.0141760563380282,-1.0141760563380282,SL,48,0.0,all_rows
XRPUSDT,1.5,2025-11-10T04:00:00+00:00,2025-11-10T05:00:00+00:00,2025-11-10T09:40:00+00:00,32343,1,2.4633,2.4229,0.04039999999999999,2.5239,,,,,,,,,14,20,1.5,3.0,1.4817081683168316,1.4817081683168316,TP,57,0.0,all_rows
XRPUSDT,1.5,2025-11-10T10:00:00+00:00,2025-11-10T11:00:00+00:00,2025-11-10T14:50:00+00:00,32349,1,2.5392,2.4976,0.0416000000000003,2.6016000000000004,,,,,,,,,14,20,1.5,3.0,-1.0183115384615384,-1.0183115384615384,SL,47,0.0,all_rows
XRPUSDT,1.5,2025-11-24T03:00:00+00:00,2025-11-24T04:00:00+00:00,2025-11-24T04:15:00+00:00,32678,1,2.0852,2.0644,0.02079999999999993,2.1163999999999996,,,,,,,,,14,20,1.5,3.0,-1.030075,-1.030075,SL,4,0.0,all_rows
XRPUSDT,1.5,2025-11-24T18:00:00+00:00,2025-11-24T19:00:00+00:00,2025-11-26T18:55:00+00:00,32693,1,2.2169,2.1208,0.09609999999999985,2.3610499999999996,,,,,,,,,14,20,1.5,3.0,0.24594099895941987,0.24594099895941987,TIME,576,0.0,all_rows
XRPUSDT,1.5,2025-12-03T03:00:00+00:00,2025-12-03T04:00:00+00:00,2025-12-03T04:45:00+00:00,32894,1,2.1753,2.1659,0.009399999999999853,2.1894,,,,,,,,,14,20,1.5,3.0,1.430575531914916,1.430575531914916,TP,10,0.0,all_rows
XRPUSDT,1.5,2025-12-03T05:00:00+00:00,2025-12-03T06:00:00+00:00,2025-12-03T06:45:00+00:00,32896,1,2.2019,2.1904,0.011500000000000288,2.219150000000001,,,,,,,,,14,20,1.5,3.0,-1.057440869565216,-1.057440869565216,SL,10,0.0,all_rows
XRPUSDT,1.5,2026-01-02T17:00:00+00:00,2026-01-02T18:00:00+00:00,2026-01-04T11:50:00+00:00,33628,1,1.9917,1.9246,0.06709999999999994,2.0923499999999997,,,,,,,,,14,20,1.5,3.0,1.4910952309985064,1.4910952309985064,TP,503,0.0,all_rows
XRPUSDT,1.5,2026-01-05T01:00:00+00:00,2026-01-05T02:00:00+00:00,2026-01-05T18:40:00+00:00,33684,1,2.1559,2.0973,0.05859999999999976,2.2437999999999994,,,,,,,,,14,20,1.5,3.0,1.4889629692832727,1.4889629692832727,TP,201,0.0,all_rows
XRPUSDT,1.5,2026-01-05T19:00:00+00:00,2026-01-05T20:00:00+00:00,2026-01-06T01:00:00+00:00,33702,1,2.2771,2.207,0.07010000000000005,2.38225,,,,,,,,,14,20,1.5,3.0,1.4902549215406562,1.4902549215406562,TP,61,0.0,all_rows
XRPUSDT,1.5,2026-02-14T09:00:00+00:00,2026-02-14T10:00:00+00:00,2026-02-14T18:45:00+00:00,34652,1,1.4509,1.4247,0.0262,1.4902000000000002,,,,,,,,,14,20,1.5,3.0,1.4833866412213783,1.4833866412213783,TP,106,0.0,all_rows
XRPUSDT,1.5,2026-02-14T19:00:00+00:00,2026-02-14T20:00:00+00:00,2026-02-15T00:20:00+00:00,34662,1,1.497,1.4791,0.017900000000000027,1.5238500000000001,,,,,,,,,14,20,1.5,3.0,1.4749106145251396,1.4749106145251396,TP,53,0.0,all_rows
XRPUSDT,1.5,2026-02-15T05:00:00+00:00,2026-02-15T06:00:00+00:00,2026-02-15T08:00:00+00:00,34672,1,1.582,1.5333,0.048699999999999966,1.6550500000000001,,,,,,,,,14,20,1.5,3.0,1.4902546201232054,1.4902546201232054,TP,25,0.0,all_rows
