stream,sym,side,entry_ts_utc,exit_ts_utc,year,entry_price,stop_init,tp_price,risk,tp_r,managed_r,baseline_r,saved_r,managed_reason,bars_5m,duration_h,mfe_r,sim_active,m1_daily_cap,balance_before,risk_pct,dollar_risk,dollar_pnl,balance_after
S2,ETHUSDT,-1,2022-01-20T22:00:00+00:00,2022-01-21T01:50:00+00:00,2022,3078.74,3136.09930987,2906.6620704,57.35930987,3.0,2.983898,2.983898,0.0,TP,47,3.83,3.1705,True,False,9990.93,1.378,137.68,410.81,11079.01
S2,LINKUSDT,-1,2022-01-20T22:00:00+00:00,2022-01-21T03:35:00+00:00,2022,20.856,21.47097791,19.01106626,0.61497791,3.0,2.989826,2.989826,0.0,TP,68,5.58,3.018,True,False,9990.93,1.378,137.68,411.62,12190.23
S2,SOLUSDT,-1,2022-01-20T22:00:00+00:00,2022-01-21T01:40:00+00:00,2022,132.12,135.25676897,122.7096931,3.13676897,3.0,2.987364,2.987364,0.0,TP,45,3.67,3.0445,True,False,9990.93,1.378,137.68,411.29,10668.2
S2,XRPUSDT,-1,2022-01-20T22:00:00+00:00,2022-01-21T01:50:00+00:00,2022,0.7322,0.74266916,0.70079252,0.01046916,3.0,2.979018,2.979018,0.0,TP,47,3.83,3.133,True,False,9990.93,1.378,137.68,410.14,11489.14
S3,BTCUSDT,-1,2022-01-20T22:00:00+00:00,2022-01-21T12:35:00+00:00,2022,41326.04,42794.18146778,37740.09015896,843.75290377,4.25,4.235306,4.235306,0.0,TP,176,14.58,4.2857,True,False,9990.93,3.3981,339.5,1437.89,14050.21
S3,ETHUSDT,-1,2022-01-20T22:00:00+00:00,2022-01-21T12:35:00+00:00,2022,3078.74,3202.02593099,2753.70391075,76.47907982,4.25,4.237923,4.237923,0.0,TP,176,14.58,4.6077,True,False,9990.93,3.3981,339.5,1438.78,15488.99
S3,SOLUSDT,-1,2022-01-20T22:00:00+00:00,2022-01-21T21:35:00+00:00,2022,132.12,138.6236769,114.34497585,4.18235862,4.25,4.240523,4.240523,0.0,TP,284,23.58,4.3086,True,False,9990.93,3.3981,339.5,1439.67,16928.66
S2,ETHUSDT,-1,2022-01-21T00:00:00+00:00,2022-01-21T12:15:00+00:00,2022,2999.92,3065.84578249,2802.14265254,65.92578249,3.0,2.986349,2.986349,0.0,TP,148,12.25,3.009,True,False,10256.91,1.378,141.34,422.09,12612.32
S5,DOGEUSDT,-1,2022-01-21T02:00:00+00:00,2022-02-07T00:40:00+00:00,2022,0.15049,0.15678687,0.11900567,0.00629687,5.0,-1.00717,-1.00717,0.0,SL,4881,406.67,4.9183,True,False,11489.14,0.5216,59.93,-60.36,13077.78
S5,ETHUSDT,-1,2022-01-21T02:00:00+00:00,2022-01-22T09:45:00+00:00,2022,2898.74,3000.93487919,2387.76560406,102.19487919,5.0,4.991491,4.991491,0.0,TP,382,31.75,5.1949,True,False,11489.14,0.5216,59.93,299.13,17227.78
S5,LINKUSDT,-1,2022-01-21T02:00:00+00:00,2022-01-22T10:05:00+00:00,2022,19.448,20.45237919,14.42610406,1.00437919,5.0,4.994191,4.994191,0.0,TP,386,32.08,5.026,True,False,11489.14,0.5216,59.93,299.29,17527.07
S5,SOLUSDT,-1,2022-01-21T02:00:00+00:00,2022-01-21T02:20:00+00:00,2022,121.43,126.81998763,94.48006187,5.38998763,5.0,-1.006759,-1.006759,0.0,SL,5,0.33,0.0909,True,False,11489.14,0.5216,59.93,-60.33,11839.14
S5,XRPUSDT,-1,2022-01-21T02:00:00+00:00,2022-01-21T02:25:00+00:00,2022,0.6985,0.71912868,0.59535662,0.02062868,5.0,-1.010158,-1.010158,0.0,SL,6,0.42,0.0873,True,False,11489.14,0.5216,59.93,-60.54,11778.6
S5,DOGEUSDT,-1,2022-01-22T10:00:00+00:00,2022-01-22T13:15:00+00:00,2022,0.12611,0.13567046,0.07830772,0.00956046,5.0,-1.003957,-1.003957,0.0,SL,40,3.25,0.6893,True,False,17227.78,0.5216,89.86,-90.22,17346.71
S5,LINKUSDT,-1,2022-01-22T10:00:00+00:00,2022-01-22T12:50:00+00:00,2022,14.856,16.24745596,7.89872019,1.39145596,5.0,-1.003203,-1.003203,0.0,SL,35,2.83,0.4499,True,False,17227.78,0.5216,89.86,-90.15,17436.93
S5,XRPUSDT,-1,2022-01-22T10:00:00+00:00,2022-01-22T13:15:00+00:00,2022,0.5732,0.61263948,0.37600261,0.03943948,5.0,-1.00436,-1.00436,0.0,SL,40,3.25,0.6694,True,False,17227.78,0.5216,89.86,-90.25,17256.46
S2,DOGEUSDT,-1,2022-01-26T22:00:00+00:00,2022-02-04T23:45:00+00:00,2022,0.14124,0.14669494,0.12487518,0.00545494,3.0,-1.007768,-1.007768,0.0,SL,2614,217.75,1.2191,True,False,17256.46,1.378,237.79,-239.64,13516.75
S2,ETHUSDT,-1,2022-01-26T22:00:00+00:00,2022-01-27T14:30:00+00:00,2022,2416.7,2512.85984559,2128.22046323,96.15984559,3.0,-1.00754,-1.00754,0.0,SL,199,16.5,0.6772,True,False,17256.46,1.378,237.79,-239.59,17016.87
S2,XRPUSDT,-1,2022-01-26T22:00:00+00:00,2022-02-01T03:55:00+00:00,2022,0.6064,0.62564145,0.54867566,0.01924145,3.0,-1.009455,-1.009455,0.0,SL,1512,125.92,1.3824,True,False,17256.46,1.378,237.79,-240.04,15180.22
S3,ETHUSDT,-1,2022-01-26T22:00:00+00:00,2022-01-28T21:25:00+00:00,2022,2416.7,2542.79598456,1871.79420832,128.21312745,4.25,-0.989142,-0.989142,0.0,SL,570,47.42,0.7984,True,False,17256.46,3.3981,586.39,-580.02,16436.85
S1,LINKUSDT,1,2022-01-30T06:00:00+00:00,2022-01-31T01:10:00+00:00,2022,17.384,16.75155431,24.97334827,0.63244569,12.0,-1.008246,-1.008246,0.0,SL,231,19.17,1.1653,True,False,16436.85,0.9264,152.27,-153.53,16283.32
S2,XRPUSDT,-1,2022-01-30T20:00:00+00:00,2022-01-31T19:15:00+00:00,2022,0.6002,0.60873611,0.57459168,0.00853611,3.0,-1.021094,-1.021094,0.0,SL,280,23.25,2.3898,True,False,16436.85,1.378,226.5,-231.28,15420.26
S2,ETHUSDT,-1,2022-01-31T01:00:00+00:00,2022-01-31T15:00:00+00:00,2022,2538.06,2593.67873693,2371.2037892,55.61873693,3.0,-1.01369,-1.01369,0.0,SL,169,14.0,1.1279,True,False,16436.85,1.378,226.5,-229.6,16053.72
S2,LINKUSDT,-1,2022-01-31T01:00:00+00:00,2022-01-31T15:05:00+00:00,2022,16.821,17.45267991,14.92596026,0.63167991,3.0,-1.007989,-1.007989,0.0,SL,170,14.08,0.6206,True,False,16436.85,1.378,226.5,-228.31,15738.4
S5,BTCUSDT,-1,2022-01-31T01:00:00+00:00,2022-01-31T15:00:00+00:00,2022,36821.39,37565.52126314,33100.73368432,744.13126314,5.0,-1.014845,-1.014845,0.0,SL,169,14.0,0.2537,True,False,16436.85,0.5216,85.73,-87.01,15966.71
S5,XRPUSDT,-1,2022-01-31T01:00:00+00:00,2022-01-31T15:15:00+00:00,2022,0.5862,0.59957849,0.51930756,0.01337849,5.0,-1.013145,-1.013145,0.0,SL,172,14.25,0.4784,True,False,16436.85,0.5216,85.73,-86.86,15651.54
S1,SOLUSDT,1,2022-02-01T17:00:00+00:00,2022-02-01T19:55:00+00:00,2022,112.86,107.83274589,173.18704934,5.02725411,12.0,-1.006735,-1.006735,0.0,SL,36,2.92,0.1233,True,False,15180.22,0.9264,140.63,-141.58,15038.64
S2,SOLUSDT,-1,2022-02-01T20:00:00+00:00,2022-02-01T21:35:00+00:00,2022,107.84,111.76811879,96.05564363,3.92811879,3.0,-1.008236,-1.008236,0.0,SL,20,1.58,0.0178,True,False,15038.64,1.378,207.23,-208.94,14829.71
S2,DOGEUSDT,-1,2022-02-02T14:00:00+00:00,2022-02-02T16:00:00+00:00,2022,0.14346,0.14520948,0.13821156,0.00174948,3.0,2.9754,2.9754,0.0,TP,25,2.0,3.0638,True,False,14829.71,1.378,204.35,608.03,15437.74
S2,DOGEUSDT,-1,2022-02-02T15:00:00+00:00,2022-02-04T15:20:00+00:00,2022,0.14043,0.14254845,0.13407466,0.00211845,3.0,-1.019887,-1.019887,0.0,SL,581,48.33,2.7567,True,False,14829.71,1.378,204.35,-208.42,13756.39
S2,ETHUSDT,-1,2022-02-02T15:00:00+00:00,2022-02-04T05:15:00+00:00,2022,2685.72,2738.72939711,2526.69180866,53.00939711,3.0,-1.015199,-1.015199,0.0,SL,460,38.25,2.1332,True,False,14829.71,1.378,204.35,-207.46,14578.88
S2,SOLUSDT,-1,2022-02-02T15:00:00+00:00,2022-02-02T18:55:00+00:00,2022,105.89,109.38909926,95.39270222,3.49909926,3.0,-1.009079,-1.009079,0.0,SL,48,3.92,0.6716,True,False,14829.71,1.378,204.35,-206.21,15231.53
S3,SOLUSDT,-1,2022-02-02T15:00:00+00:00,2022-02-02T19:00:00+00:00,2022,105.89,109.97990993,86.06177085,4.66546568,4.25,-0.883444,-0.883444,0.0,SL,49,4.0,0.5037,True,False,14829.71,3.3981,503.93,-445.19,14786.34
S2,SOLUSDT,-1,2022-02-02T21:00:00+00:00,2022-02-04T15:15:00+00:00,2022,104.16,108.24751094,91.89746717,4.08751094,3.0,-1.007645,-1.007645,0.0,SL,508,42.25,2.5101,True,False,14786.34,1.378,203.76,-205.31,13964.81
S2,BTCUSDT,-1,2022-02-04T14:00:00+00:00,2022-02-04T14:30:00+00:00,2022,37421.41,37958.57588852,35809.91233444,537.16588852,3.0,-1.020899,-1.020899,0.0,SL,7,0.5,0.2443,True,False,14578.88,1.378,200.9,-205.1,14373.78
S2,ETHUSDT,-1,2022-02-04T14:00:00+00:00,2022-02-04T14:55:00+00:00,2022,2774.13,2834.71713416,2592.36859751,60.58713416,3.0,-1.013736,-1.013736,0.0,SL,12,0.92,0.1865,True,False,14578.88,1.378,200.9,-203.66,14170.13
S1,ETHUSDT,1,2022-02-04T15:00:00+00:00,2022-02-11T20:40:00+00:00,2022,2826.14,2740.81878627,3849.99456473,85.32121373,12.0,0.990063,-1.009937,2.0,BE,2085,173.67,5.3541,True,False,14170.13,0.9264,131.27,129.97,13168.04
S2,DOGEUSDT,-1,2022-02-05T17:00:00+00:00,2022-02-06T01:55:00+00:00,2022,0.14644,0.14897304,0.13884088,0.00253304,3.0,-1.017344,-1.017344,0.0,SL,108,8.92,0.683,True,False,13516.75,1.378,186.26,-189.49,13138.13
S2,XRPUSDT,-1,2022-02-05T17:00:00+00:00,2022-02-06T01:50:00+00:00,2022,0.6605,0.67336579,0.62190262,0.01286579,3.0,-1.015401,-1.015401,0.0,SL,107,8.83,0.7773,True,False,13516.75,1.378,186.26,-189.13,13327.62
S1,BTCUSDT,1,2022-02-07T15:00:00+00:00,2022-02-11T00:45:00+00:00,2022,43376.82,42623.35467504,52418.40389946,753.46532496,12.0,-1.017271,-1.017271,0.0,SL,982,81.75,3.2439,True,False,13077.78,0.9264,121.15,-123.24,12010.32
S1,LINKUSDT,1,2022-02-07T15:00:00+00:00,2022-02-08T08:50:00+00:00,2022,18.814,18.30145701,24.96451593,0.51254299,12.0,-1.011012,-1.011012,0.0,SL,215,17.83,1.4028,True,False,13077.78,0.9264,121.15,-122.49,12955.29
S1,XRPUSDT,1,2022-02-08T02:00:00+00:00,2022-02-08T15:05:00+00:00,2022,0.8673,0.82683066,1.35293203,0.04046934,12.0,-1.006429,-1.006429,0.0,SL,158,13.08,1.154,True,False,13077.78,0.9264,121.15,-121.93,12833.36
S2,BTCUSDT,-1,2022-02-08T09:00:00+00:00,2022-02-09T20:35:00+00:00,2022,44004.51,44792.63543296,41640.13370111,788.12543296,3.0,-1.01675,-1.01675,0.0,SL,428,35.58,1.7301,True,False,12955.29,1.378,178.52,-181.51,12402.42
S2,ETHUSDT,-1,2022-02-08T09:00:00+00:00,2022-02-09T12:30:00+00:00,2022,3103.1,3158.67377843,2936.3786647,55.57377843,3.0,-1.016751,-1.016751,0.0,SL,331,27.5,1.4363,True,False,12955.29,1.378,178.52,-181.51,12583.94
S2,LINKUSDT,-1,2022-02-08T09:00:00+00:00,2022-02-11T20:05:00+00:00,2022,18.251,18.77398551,16.68204347,0.52298551,3.0,2.989531,2.989531,0.0,TP,998,83.08,3.1167,True,False,12955.29,1.378,178.52,533.7,13038.07
S2,SOLUSDT,-1,2022-02-08T09:00:00+00:00,2022-02-11T00:25:00+00:00,2022,114.12,117.39104087,104.30687738,3.27104087,3.0,2.989534,2.989534,0.0,TP,762,63.42,3.0908,True,False,12955.29,1.378,178.52,533.7,12133.56
S5,XRPUSDT,-1,2022-02-08T09:00:00+00:00,2022-02-09T01:45:00+00:00,2022,0.8509,0.90263666,0.59221669,0.05173666,5.0,-1.004934,-1.004934,0.0,SL,202,16.75,0.92,True,False,12955.29,0.5216,67.57,-67.91,12765.45
S2,ETHUSDT,-1,2022-02-10T14:00:00+00:00,2022-02-10T15:00:00+00:00,2022,3125.47,3187.33988921,2939.86033236,61.86988921,3.0,-1.015155,-1.015155,0.0,SL,13,1.0,0.6771,True,False,12402.42,1.378,170.91,-173.5,12228.93
S2,LINKUSDT,-1,2022-02-10T14:00:00+00:00,2022-02-10T15:00:00+00:00,2022,17.705,18.10580785,16.50257644,0.40080785,3.0,-1.013252,-1.013252,0.0,SL,13,1.0,0.9007,True,False,12402.42,1.378,170.91,-173.17,12055.76
S5,SOLUSDT,-1,2022-02-10T14:00:00+00:00,2022-02-10T15:00:00+00:00,2022,107.74,111.42316627,89.32416863,3.68316627,5.0,-1.008776,-1.008776,0.0,SL,13,1.0,0.5865,True,False,12402.42,0.5216,64.69,-65.26,11990.5
S4,LINKUSDT,1,2022-02-10T15:00:00+00:00,2022-02-10T23:30:00+00:00,2022,18.101,17.49619028,29.89478958,0.60480972,19.5,-1.008979,-1.008979,0.0,SL,103,8.5,0.5837,True,False,11990.5,1.6151,193.66,-195.4,11795.1
S4,SOLUSDT,1,2022-02-10T15:00:00+00:00,2022-02-10T23:45:00+00:00,2022,109.77,105.73277417,188.4959036,4.03722583,19.5,-1.008157,-1.008157,0.0,SL,106,8.75,0.9883,True,False,11990.5,1.6151,193.66,-195.24,11599.86
S2,SOLUSDT,-1,2022-02-10T19:00:00+00:00,2022-02-11T19:05:00+00:00,2022,109.95,113.2818599,99.95442029,3.3318599,3.0,2.9901,2.9901,0.0,TP,290,24.08,3.2835,True,False,11990.5,1.378,165.23,494.05,12504.37
S2,BTCUSDT,-1,2022-02-10T20:00:00+00:00,2022-02-17T18:10:00+00:00,2022,44373.95,45348.01265812,41451.76202563,974.06265812,3.0,2.986333,2.986333,0.0,TP,1995,166.17,3.3724,True,False,11990.5,1.378,165.23,493.43,12923.85
S2,ETHUSDT,-1,2022-02-10T20:00:00+00:00,2022-02-11T22:25:00+00:00,2022,3119.1,3197.17994596,2884.86016211,78.07994596,3.0,2.988016,2.988016,0.0,TP,318,26.42,3.1455,True,False,11990.5,1.378,165.23,493.71,13661.75
S2,SOLUSDT,-1,2022-02-11T19:00:00+00:00,2022-02-13T18:35:00+00:00,2022,100.71,103.6420711,91.91378671,2.9320711,3.0,2.989696,2.989696,0.0,TP,572,47.58,3.1309,True,False,12010.32,1.378,165.5,494.8,14156.55
S2,ETHUSDT,-1,2022-02-11T21:00:00+00:00,2022-02-15T01:35:00+00:00,2022,2917.29,2991.94841614,2693.31475158,74.65841614,3.0,-1.011723,-1.011723,0.0,SL,920,76.58,1.1719,True,False,13168.04,1.378,181.46,-183.58,13775.97
S3,ETHUSDT,-1,2022-02-11T21:00:00+00:00,2022-02-15T01:35:00+00:00,2022,2917.29,3008.89584161,2494.22564188,99.54455485,4.25,-0.929042,-0.929042,0.0,SL,920,76.58,0.8789,True,False,13168.04,3.3981,447.46,-415.71,13360.25
S5,LINKUSDT,-1,2022-02-11T23:00:00+00:00,2022-02-15T08:35:00+00:00,2022,16.036,16.62109394,13.1105303,0.58509394,5.0,-1.008222,-1.008222,0.0,SL,980,81.58,1.4493,True,False,13661.75,0.5216,71.26,-71.85,13288.41
S2,DOGEUSDT,-1,2022-02-13T19:00:00+00:00,2022-02-13T22:10:00+00:00,2022,0.15119,0.15579169,0.13738492,0.00460169,3.0,-1.009857,-1.009857,0.0,SL,39,3.17,0.1499,True,False,14156.55,1.378,195.08,-197.0,13959.55
S2,DOGEUSDT,-1,2022-02-14T00:00:00+00:00,2022-02-21T21:50:00+00:00,2022,0.14799,0.15297603,0.13303192,0.00498603,3.0,2.991096,2.991096,0.0,TP,2279,189.83,3.3554,True,False,13959.55,1.378,192.36,575.37,14753.28
S1,ETHUSDT,1,2022-02-15T02:00:00+00:00,2022-02-17T17:45:00+00:00,2022,3020.2,2942.35796341,3954.30443906,77.84203659,12.0,-1.01164,-1.01164,0.0,SL,766,63.75,2.2841,True,False,13360.25,0.9264,123.77,-125.21,12430.42
S1,SOLUSDT,1,2022-02-15T02:00:00+00:00,2022-02-16T14:50:00+00:00,2022,101.94,98.26144446,146.08266645,3.67855554,12.0,-1.008314,-1.008314,0.0,SL,443,36.83,1.0412,True,False,13360.25,0.9264,123.77,-124.8,13163.61
S4,LINKUSDT,1,2022-02-16T20:00:00+00:00,2022-02-17T04:00:00+00:00,2022,17.25,16.77899224,26.43465126,0.47100776,19.5,-1.010987,-1.010987,0.0,SL,97,8.0,0.4034,True,False,13163.61,1.6151,212.61,-214.94,12734.11
S4,SOLUSDT,1,2022-02-16T20:00:00+00:00,2022-02-17T03:30:00+00:00,2022,103.19,99.81717941,168.96000143,3.37282059,19.5,-1.009178,-1.009178,0.0,SL,91,7.5,0.0889,True,False,13163.61,1.6151,212.61,-214.56,12949.05
S2,ETHUSDT,-1,2022-02-17T04:00:00+00:00,2022-02-17T08:05:00+00:00,2022,3082.56,3136.54512914,2920.60461257,53.98512914,3.0,-1.01713,-1.01713,0.0,SL,50,4.08,0.6772,True,False,12734.11,1.378,175.48,-178.48,12555.63
S2,XRPUSDT,-1,2022-02-17T04:00:00+00:00,2022-02-17T18:15:00+00:00,2022,0.8223,0.83789219,0.77552344,0.01559219,3.0,2.984179,2.984179,0.0,TP,172,14.25,3.0849,True,False,12734.11,1.378,175.48,523.65,13447.5
S2,BTCUSDT,-1,2022-02-17T14:00:00+00:00,2022-02-17T21:10:00+00:00,2022,42239.99,42838.25986773,40445.18039682,598.26986773,3.0,2.978819,2.978819,0.0,TP,87,7.17,3.1491,True,False,12555.63,1.378,173.02,515.39,13962.89
S2,ETHUSDT,-1,2022-02-17T14:00:00+00:00,2022-02-18T14:40:00+00:00,2022,2992.97,3056.26178771,2803.09463688,63.29178771,3.0,2.985813,2.985813,0.0,TP,297,24.67,3.0024,True,False,12555.63,1.378,173.02,516.6,14479.48
S2,DOGEUSDT,-1,2022-02-17T15:00:00+00:00,2022-02-19T06:30:00+00:00,2022,0.14353,0.1461625,0.13563251,0.0026325,3.0,-1.016357,-1.016357,0.0,SL,475,39.5,2.9212,True,False,12555.63,1.378,173.02,-175.85,14303.63
S2,LINKUSDT,-1,2022-02-18T16:00:00+00:00,2022-02-19T16:15:00+00:00,2022,15.208,15.60674655,14.01176035,0.39874655,3.0,-1.011442,-1.011442,0.0,SL,292,24.25,0.9756,True,False,14479.48,1.378,199.53,-201.81,14101.82
S2,DOGEUSDT,-1,2022-02-19T09:00:00+00:00,2022-02-21T13:10:00+00:00,2022,0.14209,0.14485331,0.13380006,0.00276331,3.0,2.984574,2.984574,0.0,TP,627,52.17,3.0796,True,False,14303.63,1.378,197.1,588.27,14167.14
S1,XRPUSDT,1,2022-02-19T14:00:00+00:00,2022-02-20T01:15:00+00:00,2022,0.8222,0.79375321,1.16356153,0.02844679,12.0,-1.008671,-1.008671,0.0,SL,136,11.25,1.153,True,False,14303.63,0.9264,132.51,-133.66,13968.17
S2,XRPUSDT,-1,2022-02-19T20:00:00+00:00,2022-02-21T18:25:00+00:00,2022,0.8152,0.83788932,0.74713205,0.02268932,3.0,2.989221,2.989221,0.0,TP,558,46.42,3.138,True,False,14101.82,1.378,194.32,580.87,14177.9
S2,LINKUSDT,-1,2022-02-21T00:00:00+00:00,2022-02-21T01:05:00+00:00,2022,14.603,14.9497224,13.56283281,0.3467224,3.0,-1.012635,-1.012635,0.0,SL,14,1.08,0.2798,True,False,13968.17,1.378,192.48,-194.91,13773.25
S2,SOLUSDT,-1,2022-02-21T00:00:00+00:00,2022-02-21T01:05:00+00:00,2022,90.63,93.37780488,82.38658535,2.74780488,3.0,-1.009895,-1.009895,0.0,SL,14,1.08,0.0801,True,False,13968.17,1.378,192.48,-194.39,13578.87
