ts,open,high,low,close,bb_upper,bb_lower,bb_mid,bb_width,atr,atr_ma,atr_ratio,er,structure,vol,regime,structure_num,vol_num
2022-01-01 00:00:00+00:00,0.8294,0.8397,0.8293,0.8392,,,,,,,,,,,,,
2022-01-01 01:00:00+00:00,0.8392,0.853,0.8313,0.8396,,,,,,,,,,,,,
2022-01-01 02:00:00+00:00,0.8395,0.8445,0.8391,0.8423,,,,,,,,,,,,,
2022-01-01 03:00:00+00:00,0.8424,0.8456,0.8405,0.841,,,,,,,,,,,,,
2022-01-01 04:00:00+00:00,0.8409,0.8431,0.8343,0.8347,,,,,,,,,,,,,
2022-01-01 05:00:00+00:00,0.8347,0.8466,0.8343,0.8421,,,,,,,,,,,,,
2022-01-01 06:00:00+00:00,0.842,0.8451,0.8365,0.8377,,,,,,,,,,,,,
2022-01-01 07:00:00+00:00,0.8379,0.8428,0.836,0.841,,,,,,,,,,,,,
2022-01-01 08:00:00+00:00,0.841,0.8425,0.8382,0.8395,,,,,,,,,,,,,
2022-01-01 09:00:00+00:00,0.8397,0.8441,0.8374,0.8424,,,,,,,,,,,,,
2022-01-01 10:00:00+00:00,0.8425,0.8444,0.8345,0.8384,,,,,,,,,,,,,
2022-01-01 11:00:00+00:00,0.8383,0.842,0.8383,0.8387,,,,,,,,,,,,,
2022-01-01 12:00:00+00:00,0.8389,0.8445,0.8385,0.8427,,,,,,,,,,,,,
2022-01-01 13:00:00+00:00,0.8426,0.8455,0.8402,0.8409,,,,,0.008214285714285705,,,,,,,,
2022-01-01 14:00:00+00:00,0.841,0.8435,0.8396,0.84,,,,,0.007906122448979584,,,,,,,,
2022-01-01 15:00:00+00:00,0.84,0.845,0.8392,0.8421,,,,,0.007755685131195331,,,,,,,,
2022-01-01 16:00:00+00:00,0.8422,0.8475,0.8421,0.8446,,,,,0.0075874219075385265,,,,,,,,
2022-01-01 17:00:00+00:00,0.8447,0.8527,0.844,0.8508,,,,,0.007666891771285778,,,,,,,,
2022-01-01 18:00:00+00:00,0.8508,0.8524,0.8484,0.8512,,,,,0.007404970930479651,,,,,,,,
2022-01-01 19:00:00+00:00,0.8512,0.8558,0.8495,0.852,0.8509021948155159,0.8331878051844842,0.842045,2.103734317172083,0.0073260444354453875,,,,,,,,
2022-01-01 20:00:00+00:00,0.8519,0.8539,0.8454,0.8458,0.8512753089834004,0.8334746910165993,0.8423749999999999,2.1131465163141243,0.007409898404342142,,,0.11111111111111194,BALANCED,,,0.0,
2022-01-01 21:00:00+00:00,0.8458,0.851,0.8446,0.8459,0.8516210469711002,0.8337589530288997,0.8426899999999999,2.1196518224021297,0.007337762804031986,,,0.10659898477157326,BALANCED,,,0.0,
2022-01-01 22:00:00+00:00,0.8459,0.8484,0.844,0.847,0.8520479107197209,0.833802089280279,0.8429249999999999,2.1645842084932667,0.007127922603743992,,,0.0817391304347815,BALANCED,,,0.0,
2022-01-01 23:00:00+00:00,0.8469,0.8507,0.845,0.8507,0.8530865489716115,0.8337334510283883,0.8434099999999999,2.2946251459222995,0.007025928132047996,,,0.16193656093489261,BALANCED,,,0.0,
2022-01-02 00:00:00+00:00,0.8507,0.851,0.8406,0.8459,0.8528271101381883,0.8351128898618116,0.84397,2.0989158709879145,0.007266933265473137,,,0.19178082191780835,BALANCED,,,0.0,
2022-01-02 01:00:00+00:00,0.8458,0.8461,0.8405,0.8423,0.8528290903487309,0.8351309096512695,0.8439800000000002,2.096990532650232,0.007147866603653623,,,0.0036630036630053014,BALANCED,,,0.0,
2022-01-02 02:00:00+00:00,0.8423,0.844,0.8408,0.8432,0.8526358054505518,0.8358741945494483,0.8442550000000001,1.985373009470303,0.006865876131964078,0.007431686448890494,0.9238651521673269,0.10763209393346321,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-02 03:00:00+00:00,0.8432,0.8456,0.8416,0.8435,0.8526365368042538,0.836123463195746,0.8443799999999999,1.955644805479492,0.006661170693966644,0.0073803187318955705,0.9025586747600778,0.05197505197505326,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-02 04:00:00+00:00,0.8436,0.8466,0.8369,0.839,0.852673287083288,0.8360367129167119,0.844355,1.9703293243453472,0.006878229930111887,0.0073489381817840906,0.9359488078374433,0.009784735812134161,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-02 05:00:00+00:00,0.8389,0.8434,0.838,0.8429,0.8526776141149126,0.8360823858850872,0.8443799999999999,1.9653743847350007,0.006772642077961044,0.00731503841097097,0.925851881762309,0.009596928982724464,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-02 06:00:00+00:00,0.8428,0.844,0.8409,0.8414,0.8524914320319901,0.8365685679680099,0.84453,1.8854113014315814,0.006510310500963825,0.007270331304859462,0.8954627001127663,0.060483870967742014,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-02 07:00:00+00:00,0.8414,0.8433,0.84,0.8423,0.8522896833706955,0.8371303166293046,0.8447100000000001,1.7946238047840033,0.006281002608037843,0.007218261373447798,0.8701544988579052,0.07171314741035949,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-02 08:00:00+00:00,0.8423,0.845,0.8392,0.8436,0.8522970090161704,0.8372129909838294,0.8447549999999999,1.7856086122415435,0.0062466452788922855,0.007169680568720022,0.8712585196815089,0.018947368421052886,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-02 09:00:00+00:00,0.8435,0.8494,0.8426,0.8472,0.8524665126918027,0.8376734873081972,0.84507,1.7505088789810899,0.006286170616114267,0.0071276086662149865,0.8819466542700144,0.12778904665314372,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-02 10:00:00+00:00,0.8473,0.8475,0.8441,0.8442,0.8523186362315437,0.8382413637684564,0.84528,1.6653975562047274,0.006080015572106109,0.007079990798300947,0.8587603777063084,0.08171206225680916,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-02 11:00:00+00:00,0.8441,0.8481,0.8441,0.8452,0.8523215884151732,0.8385484115848266,0.8454349999999999,1.6291230940695174,0.005931443031241387,0.007030053938863573,0.8437265322320159,0.06163021868787272,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-02 12:00:00+00:00,0.8452,0.8488,0.8416,0.8468,0.8524449927536194,0.8386450072463808,0.8455450000000001,1.632081735122152,0.006022054243295572,0.0069880539515482405,0.8617641313375026,0.04453441295546528,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-02 13:00:00+00:00,0.8468,0.847,0.8436,0.845,0.8517210575314483,0.8387889424685518,0.8452550000000001,1.5299661123443795,0.005834764654488742,0.006941922379665861,0.8405113649181409,0.1288888888888897,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-02 14:00:00+00:00,0.8449,0.8469,0.8433,0.8455,0.8508375718998575,0.8391024281001425,0.84497,1.3888237215185244,0.0056751386077395416,0.0068931999268994635,0.8232952283297836,0.12638580931263688,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-02 15:00:00+00:00,0.8456,0.8675,0.8447,0.8558,0.852077918762171,0.8382420812378288,0.8451599999999999,1.6370672445858943,0.006898342992901006,0.006893390410825447,1.000718453733272,0.06959706959707009,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-02 16:00:00+00:00,0.8558,0.8633,0.8531,0.8612,0.8557717681338264,0.8360882318661738,0.8459300000000001,2.326851662389633,0.00713417563626522,0.006901989883162582,1.0336404076263652,0.28624535315985095,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-02 17:00:00+00:00,0.8612,0.8644,0.8563,0.8571,0.857469963570067,0.8355100364299329,0.84649,2.5942334983442286,0.007203163090817704,0.0069123751661851725,1.0420677289124938,0.19377162629757777,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-02 18:00:00+00:00,0.857,0.8573,0.845,0.8521,0.8579940844071862,0.8354959155928138,0.846745,2.657018206705961,0.007567222870045009,0.0069342034229805,1.0912894255404495,0.08265802269043752,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-02 19:00:00+00:00,0.8521,0.8551,0.8495,0.8511,0.8580435238395813,0.8354864761604189,0.8467650000000001,2.663908838835135,0.007426706950756075,0.006950090633553905,1.0685769930684277,0.0067796610169484125,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-02 20:00:00+00:00,0.8511,0.8542,0.8495,0.8517,0.8585262640977356,0.8355837359022642,0.8470549999999999,2.7085051378566187,0.007231942168559207,0.006958898494022822,1.0392366226883336,0.10583941605839474,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-02 21:00:00+00:00,0.8517,0.8539,0.8504,0.8526,0.8590659297144685,0.8360740702855314,0.8475699999999999,2.712679711284863,0.006965374870804974,0.006959094747864705,1.000902433889436,0.19769673704414528,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-02 22:00:00+00:00,0.8526,0.8578,0.8525,0.8559,0.8600625672041106,0.8363474327958892,0.8482049999999999,2.7959201382002434,0.00684641952289033,0.006955780770659576,0.9842776459789322,0.2330275229357802,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-02 23:00:00+00:00,0.8558,0.8611,0.8558,0.8583,0.8613694074305377,0.8365205925694622,0.848945,2.9270229356525435,0.006735960985541019,0.006949500205370474,0.9692727227111332,0.2614840989399281,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-03 00:00:00+00:00,0.8583,0.8588,0.8517,0.8522,0.8612223103599759,0.8379876896400242,0.849605,2.7347556476187918,0.006761963772288089,0.006944290860007075,0.9737443186936441,0.22680412371134034,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-03 01:00:00+00:00,0.8521,0.854,0.8475,0.852,0.8612978645658329,0.8388221354341672,0.85006,2.644016790775443,0.006743252074267507,0.006938857379311411,0.9718101562907011,0.1669724770642205,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-03 02:00:00+00:00,0.852,0.852,0.8463,0.8486,0.8609650651965745,0.8398749348034257,0.8504200000000001,2.479966415788525,0.00666873406896268,0.006931748871144339,0.9620565016028576,0.12765957446808507,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-03 03:00:00+00:00,0.8485,0.8504,0.8436,0.8452,0.8607324529750573,0.8403975470249425,0.8505649999999999,2.39075272908182,0.00667811020689392,0.006925245315650739,0.96431388384202,0.04923599320882691,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-03 04:00:00+00:00,0.8453,0.8469,0.8415,0.8432,0.8607685952580295,0.8403214047419705,0.850545,2.404010430495627,0.006586816620687208,0.00691678459827665,0.9522945997665367,0.006711409395974279,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-03 05:00:00+00:00,0.8432,0.8481,0.8408,0.8471,0.8607702297139411,0.8403097702860588,0.85054,2.405584620109851,0.006637758290638119,0.006909979078578149,0.9606046870989884,0.0016694490818028194,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-03 06:00:00+00:00,0.8471,0.8477,0.8427,0.8436,0.8608176476462868,0.840202352353713,0.8505099999999999,2.4238745332299185,0.006520775555592539,0.006900712328030873,0.9449423835717625,0.00993377483443599,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-03 07:00:00+00:00,0.8436,0.8444,0.8411,0.8426,0.8610127042656139,0.8397472957343861,0.85038,2.5006948106996667,0.006290720158764506,0.00688652646362933,0.9134823182613863,0.04304635761589297,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-03 08:00:00+00:00,0.8427,0.8442,0.8388,0.8408,0.8614151841625975,0.8387448158374023,0.85008,2.6668511581492567,0.006227097290281325,0.0068715394369623295,0.9062157537487858,0.09900990099009913,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-03 09:00:00+00:00,0.8408,0.8423,0.833,0.8364,0.862299664027159,0.8370003359728408,0.8496499999999999,2.9776176136430434,0.006446590340975522,0.006862096123718178,0.9394491456762752,0.13607594936708783,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-03 10:00:00+00:00,0.8363,0.8409,0.8362,0.8375,0.8628681496540462,0.8356318503459537,0.84925,3.207100301217848,0.006321833888048694,0.006850351292507972,0.9228481311553611,0.12539184952978097,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-03 11:00:00+00:00,0.8376,0.8467,0.8376,0.8445,0.8621054731660251,0.8352645268339749,0.848685,3.162651199449767,0.006527417181759501,0.006843480353981409,0.9538154336867456,0.1867768595041322,BALANCED,NORMAL,BALANCED_NORMAL,0.0,1.0
2022-01-03 12:00:00+00:00,0.8445,0.8453,0.8389,0.8398,0.8602638378912847,0.8349661621087153,0.847615,2.984571507414258,0.006518315954490971,0.006836706095658692,0.9534293069333639,0.357859531772575,IMBALANCED,NORMAL,IMBALANCED_NORMAL,1.0,1.0
