symbol,tp_r,entry_ts_utc,exit_ts_utc,entry_idx_4h,side,entry_price,stop_init,risk,tp_price,mfe1,lock1,mfe2,lock2,mfe3,lock3,rsi_l,rsi_h,rsi_window,sl_n,entry_tp_r,fee_bps,baseline_r,managed_r,managed_reason,hold_5m_bars,delta_r,audit_scope
XRPUSDT,1.0,2025-06-08T12:00:00+00:00,2025-06-09T17:05:00+00:00,28631,1,2.259,2.2149,0.044099999999999806,2.3030999999999997,,,,,,,,,14,20,1.0,3.0,0.9846326530612244,0.9846326530612244,TP,349,0.0,all_rows
XRPUSDT,1.0,2025-06-16T12:00:00+00:00,2025-06-16T14:40:00+00:00,28823,1,2.2468,2.2095,0.03730000000000011,2.2841,,,,,,,,,14,20,1.0,3.0,0.9819292225201073,0.9819292225201073,TP,32,0.0,all_rows
XRPUSDT,1.0,2025-06-16T15:00:00+00:00,2025-06-16T16:05:00+00:00,28826,1,2.2892,2.2641,0.025100000000000122,2.3143000000000002,,,,,,,,,14,20,1.0,3.0,0.9726390438247013,0.9726390438247013,TP,13,0.0,all_rows
XRPUSDT,1.0,2025-06-16T17:00:00+00:00,2025-06-16T17:05:00+00:00,28828,1,2.307,2.2974,0.009599999999999831,2.3165999999999998,,,,,,,,,14,20,1.0,3.0,0.9279062499999987,0.9279062499999987,TP,1,0.0,all_rows
XRPUSDT,1.0,2025-06-24T06:00:00+00:00,2025-06-25T13:45:00+00:00,29009,1,2.191,2.1542,0.036799999999999944,2.2278,,,,,,,,,14,20,1.0,3.0,0.9821385869565217,0.9821385869565217,TP,381,0.0,all_rows
XRPUSDT,1.0,2025-07-03T06:00:00+00:00,2025-07-03T08:30:00+00:00,29225,1,2.2727,2.257,0.015699999999999825,2.2883999999999998,,,,,,,,,14,20,1.0,3.0,0.9565726114649676,0.9565726114649676,TP,30,0.0,all_rows
XRPUSDT,1.0,2025-07-07T14:00:00+00:00,2025-07-07T14:05:00+00:00,29329,1,2.3114,2.283,0.02839999999999998,2.3398,,,,,,,,,14,20,1.0,3.0,0.9755838028169014,0.9755838028169014,TP,1,0.0,all_rows
XRPUSDT,1.0,2025-07-09T05:00:00+00:00,2025-07-09T10:05:00+00:00,29368,1,2.3271,2.3128,0.01429999999999998,2.3414,,,,,,,,,14,20,1.0,3.0,0.9511797202797202,0.9511797202797202,TP,61,0.0,all_rows
XRPUSDT,1.0,2025-07-09T11:00:00+00:00,2025-07-09T19:50:00+00:00,29374,1,2.3806,2.339,0.04159999999999986,2.4221999999999997,,,,,,,,,14,20,1.0,3.0,0.9828322115384615,0.9828322115384615,TP,106,0.0,all_rows
XRPUSDT,1.0,2025-07-10T02:00:00+00:00,2025-07-10T02:05:00+00:00,29389,1,2.4228,2.4181,0.0047000000000001485,2.4275,,,,,,,,,14,20,1.0,3.0,0.8453531914893666,0.8453531914893666,TP,1,0.0,all_rows
XRPUSDT,1.0,2025-07-10T08:00:00+00:00,2025-07-10T14:00:00+00:00,29395,1,2.4489,2.421,0.027900000000000258,2.4768000000000003,,,,,,,,,14,20,1.0,3.0,-1.0263322580645158,-1.0263322580645158,SL,72,0.0,all_rows
XRPUSDT,1.0,2025-07-10T17:00:00+00:00,2025-07-10T21:15:00+00:00,29404,1,2.4956,2.459,0.036599999999999966,2.5322,,,,,,,,,14,20,1.0,3.0,0.979544262295082,0.979544262295082,TP,51,0.0,all_rows
XRPUSDT,1.0,2025-07-10T22:00:00+00:00,2025-07-11T00:25:00+00:00,29409,1,2.5455,2.5123,0.033199999999999896,2.5787,,,,,,,,,14,20,1.0,3.0,-1.0230015060240965,-1.0230015060240965,SL,29,0.0,all_rows
XRPUSDT,1.0,2025-07-11T03:00:00+00:00,2025-07-11T05:50:00+00:00,29414,1,2.575,2.5536,0.021400000000000308,2.5964000000000005,,,,,,,,,14,20,1.0,3.0,0.963901869158879,0.963901869158879,TP,34,0.0,all_rows
XRPUSDT,1.0,2025-07-11T10:00:00+00:00,2025-07-11T12:55:00+00:00,29421,1,2.647,2.6027,0.044299999999999784,2.6912999999999996,,,,,,,,,14,20,1.0,3.0,0.9820744920993227,0.9820744920993227,TP,35,0.0,all_rows
XRPUSDT,1.0,2025-07-11T13:00:00+00:00,2025-07-11T15:25:00+00:00,29424,1,2.8003,2.6613,0.1389999999999998,2.9393,,,,,,,,,14,20,1.0,3.0,0.9939561870503597,0.9939561870503597,TP,29,0.0,all_rows
XRPUSDT,1.0,2025-07-12T02:00:00+00:00,2025-07-12T02:05:00+00:00,29437,1,2.7931,2.746,0.04709999999999992,2.8402,,,,,,,,,14,20,1.0,3.0,0.9822095541401273,0.9822095541401273,TP,1,0.0,all_rows
XRPUSDT,1.0,2025-07-13T13:00:00+00:00,2025-07-13T14:15:00+00:00,29472,1,2.832,2.7925,0.03949999999999987,2.8714999999999997,,,,,,,,,14,20,1.0,3.0,0.9784911392405062,0.9784911392405062,TP,15,0.0,all_rows
XRPUSDT,1.0,2025-07-14T03:00:00+00:00,2025-07-14T05:40:00+00:00,29486,1,2.9268,2.877,0.04980000000000029,2.9766000000000004,,,,,,,,,14,20,1.0,3.0,0.9823686746987953,0.9823686746987953,TP,32,0.0,all_rows
XRPUSDT,1.0,2025-07-17T05:00:00+00:00,2025-07-17T08:55:00+00:00,29560,1,3.1439,3.0538,0.09010000000000007,3.234,,,,,,,,,14,20,1.0,3.0,0.9895319644839068,0.9895319644839068,TP,47,0.0,all_rows
XRPUSDT,1.0,2025-07-17T09:00:00+00:00,2025-07-17T19:00:00+00:00,29564,1,3.2646,3.1645,0.1001000000000003,3.3647000000000005,,,,,,,,,14,20,1.0,3.0,0.9902159840159841,0.9902159840159841,TP,120,0.0,all_rows
XRPUSDT,1.0,2025-07-17T22:00:00+00:00,2025-07-18T00:25:00+00:00,29577,1,3.476,3.3789,0.09710000000000019,3.5731,,,,,,,,,14,20,1.0,3.0,0.9892605561277035,0.9892605561277035,TP,29,0.0,all_rows
XRPUSDT,1.0,2025-07-18T01:00:00+00:00,2025-07-18T01:05:00+00:00,29580,1,3.5987,3.5555,0.04320000000000013,3.6419,,,,,,,,,14,20,1.0,3.0,0.9750090277777779,0.9750090277777779,TP,1,0.0,all_rows
XRPUSDT,1.0,2025-08-04T14:00:00+00:00,2025-08-04T14:05:00+00:00,30001,1,3.034,3.0048,0.029199999999999893,3.0631999999999997,,,,,,,,,14,20,1.0,3.0,0.9688287671232876,0.9688287671232876,TP,1,0.0,all_rows
XRPUSDT,1.0,2025-08-04T17:00:00+00:00,2025-08-04T17:05:00+00:00,30004,1,3.0565,3.045,0.011500000000000288,3.0680000000000005,,,,,,,,,14,20,1.0,3.0,0.9202652173913064,0.9202652173913064,TP,1,0.0,all_rows
XRPUSDT,1.0,2025-08-07T20:00:00+00:00,2025-08-07T21:25:00+00:00,30079,1,3.1096,3.0564,0.053199999999999914,3.1628,,,,,,,,,14,20,1.0,3.0,0.9824646616541353,0.9824646616541353,TP,17,0.0,all_rows
XRPUSDT,1.0,2025-08-07T22:00:00+00:00,2025-08-09T22:00:00+00:00,30081,1,3.3237,3.1196,0.20409999999999995,3.5278,,,,,,,,,14,20,1.0,3.0,-0.3782317981381679,-0.3782317981381679,TIME,576,0.0,all_rows
XRPUSDT,1.0,2025-08-23T05:00:00+00:00,2025-08-23T14:35:00+00:00,30448,1,3.0506,3.0078,0.04280000000000017,3.0934000000000004,,,,,,,,,14,20,1.0,3.0,-1.0213827102803736,-1.0213827102803736,SL,115,0.0,all_rows
XRPUSDT,1.0,2025-09-08T08:00:00+00:00,2025-09-08T09:45:00+00:00,30835,1,2.9084,2.8933,0.015099999999999891,2.9234999999999998,,,,,,,,,14,20,1.0,3.0,0.942217218543046,0.942217218543046,TP,21,0.0,all_rows
XRPUSDT,1.0,2025-09-08T13:00:00+00:00,2025-09-09T00:30:00+00:00,30840,1,2.9762,2.9499,0.02629999999999999,3.0025,,,,,,,,,14,20,1.0,3.0,-1.0339490494296577,-1.0339490494296577,SL,138,0.0,all_rows
XRPUSDT,1.0,2025-09-09T07:00:00+00:00,2025-09-09T14:30:00+00:00,30858,1,3.0193,2.9655,0.05379999999999985,3.0730999999999997,,,,,,,,,14,20,1.0,3.0,-1.0168362453531599,-1.0168362453531599,SL,90,0.0,all_rows
XRPUSDT,1.0,2025-09-13T09:00:00+00:00,2025-09-13T13:50:00+00:00,30956,1,3.1791,3.1214,0.057700000000000085,3.2368,,,,,,,,,14,20,1.0,3.0,-1.016529116117851,-1.016529116117851,SL,58,0.0,all_rows
XRPUSDT,1.0,2025-09-29T14:00:00+00:00,2025-09-29T17:00:00+00:00,31345,1,2.9071,2.8676,0.03949999999999987,2.9465999999999997,,,,,,,,,14,20,1.0,3.0,-1.0220792405063293,-1.0220792405063293,SL,36,0.0,all_rows
XRPUSDT,1.0,2025-10-02T17:00:00+00:00,2025-10-02T19:10:00+00:00,31420,1,3.0339,2.992,0.04190000000000005,3.0758,,,,,,,,,14,20,1.0,3.0,0.9782775656324583,0.9782775656324583,TP,26,0.0,all_rows
XRPUSDT,1.0,2025-10-20T20:00:00+00:00,2025-10-21T01:00:00+00:00,31855,1,2.5313,2.4765,0.05479999999999974,2.5860999999999996,,,,,,,,,14,20,1.0,3.0,-1.0138574817518249,-1.0138574817518249,SL,60,0.0,all_rows
XRPUSDT,1.0,2025-10-25T05:00:00+00:00,2025-10-25T06:30:00+00:00,31960,1,2.5562,2.5467,0.009500000000000064,2.5657,,,,,,,,,14,20,1.0,3.0,-1.0807221052631573,-1.0807221052631573,SL,18,0.0,all_rows
XRPUSDT,1.0,2025-10-25T19:00:00+00:00,2025-10-25T19:05:00+00:00,31974,1,2.6035,2.5994,0.0040999999999997705,2.6075999999999997,,,,,,,,,14,20,1.0,3.0,0.8094999999999893,0.8094999999999893,TP,1,0.0,all_rows
XRPUSDT,1.0,2025-10-27T16:00:00+00:00,2025-10-27T20:55:00+00:00,32019,1,2.684,2.6272,0.05679999999999996,2.7408,,,,,,,,,14,20,1.0,3.0,-1.0141760563380282,-1.0141760563380282,SL,59,0.0,all_rows
XRPUSDT,1.0,2025-11-10T04:00:00+00:00,2025-11-10T09:25:00+00:00,32343,1,2.4633,2.4229,0.04039999999999999,2.5037,,,,,,,,,14,20,1.0,3.0,0.9817081683168317,0.9817081683168317,TP,65,0.0,all_rows
XRPUSDT,1.0,2025-11-10T10:00:00+00:00,2025-11-10T14:50:00+00:00,32349,1,2.5392,2.4976,0.0416000000000003,2.5808000000000004,,,,,,,,,14,20,1.0,3.0,-1.0183115384615384,-1.0183115384615384,SL,58,0.0,all_rows
XRPUSDT,1.0,2025-11-24T03:00:00+00:00,2025-11-24T04:15:00+00:00,32678,1,2.0852,2.0644,0.02079999999999993,2.106,,,,,,,,,14,20,1.0,3.0,-1.030075,-1.030075,SL,15,0.0,all_rows
XRPUSDT,1.0,2025-11-24T18:00:00+00:00,2025-11-26T18:00:00+00:00,32693,1,2.2169,2.1208,0.09609999999999985,2.3129999999999997,,,,,,,,,14,20,1.0,3.0,0.1793437044745063,0.1793437044745063,TIME,576,0.0,all_rows
XRPUSDT,1.0,2025-12-03T03:00:00+00:00,2025-12-03T04:20:00+00:00,32894,1,2.1753,2.1659,0.009399999999999853,2.1847,,,,,,,,,14,20,1.0,3.0,0.9305755319148925,0.9305755319148925,TP,16,0.0,all_rows
XRPUSDT,1.0,2025-12-03T05:00:00+00:00,2025-12-03T05:05:00+00:00,32896,1,2.2019,2.1904,0.011500000000000288,2.2134000000000005,,,,,,,,,14,20,1.0,3.0,0.942559130434784,0.942559130434784,TP,1,0.0,all_rows
XRPUSDT,1.0,2026-01-02T17:00:00+00:00,2026-01-04T03:50:00+00:00,33628,1,1.9917,1.9246,0.06709999999999994,2.0587999999999997,,,,,,,,,14,20,1.0,3.0,0.9910952309985064,0.9910952309985064,TP,418,0.0,all_rows
XRPUSDT,1.0,2026-01-04T04:00:00+00:00,2026-01-04T08:15:00+00:00,33663,1,2.0596,2.0363,0.023299999999999876,2.0829,,,,,,,,,14,20,1.0,3.0,0.9734815450643776,0.9734815450643776,TP,51,0.0,all_rows
XRPUSDT,1.0,2026-01-05T01:00:00+00:00,2026-01-05T18:10:00+00:00,33684,1,2.1559,2.0973,0.05859999999999976,2.2144999999999997,,,,,,,,,14,20,1.0,3.0,0.9889629692832764,0.9889629692832764,TP,206,0.0,all_rows
XRPUSDT,1.0,2026-01-05T19:00:00+00:00,2026-01-05T20:25:00+00:00,33702,1,2.2771,2.207,0.07010000000000005,2.3472,,,,,,,,,14,20,1.0,3.0,0.9902549215406562,0.9902549215406562,TP,17,0.0,all_rows
XRPUSDT,1.0,2026-01-05T21:00:00+00:00,2026-01-06T01:00:00+00:00,33704,1,2.3347,2.2814,0.053300000000000125,2.3880000000000003,,,,,,,,,14,20,1.0,3.0,0.9868590994371482,0.9868590994371482,TP,48,0.0,all_rows
XRPUSDT,1.0,2026-02-14T09:00:00+00:00,2026-02-14T17:20:00+00:00,34652,1,1.4509,1.4247,0.0262,1.4771,,,,,,,,,14,20,1.0,3.0,0.9833866412213741,0.9833866412213741,TP,100,0.0,all_rows
XRPUSDT,1.0,2026-02-14T19:00:00+00:00,2026-02-15T00:15:00+00:00,34662,1,1.497,1.4791,0.017900000000000027,1.5149000000000001,,,,,,,,,14,20,1.0,3.0,0.9749106145251397,0.9749106145251397,TP,63,0.0,all_rows
XRPUSDT,1.0,2026-02-15T05:00:00+00:00,2026-02-15T07:50:00+00:00,34672,1,1.582,1.5333,0.048699999999999966,1.6307,,,,,,,,,14,20,1.0,3.0,0.9902546201232033,0.9902546201232033,TP,34,0.0,all_rows
XRPUSDT,1.0,2026-02-15T08:00:00+00:00,2026-02-15T08:05:00+00:00,34675,1,1.6152,1.5877,0.02750000000000008,1.6427,,,,,,,,,14,20,1.0,3.0,0.9823796363636365,0.9823796363636365,TP,1,0.0,all_rows
XRPUSDT,1.0,2026-02-25T18:00:00+00:00,2026-02-25T21:35:00+00:00,34925,1,1.4714,1.45,0.021400000000000086,1.4928000000000001,,,,,,,,,14,20,1.0,3.0,0.9793728971962617,0.9793728971962617,TP,43,0.0,all_rows
