symbol,tp_r,entry_ts_utc,replay_from_ts_utc,exit_ts_utc,entry_idx_4h,side,entry_price,stop_init,tp_price,risk,mfe1,lock1,mfe2,lock2,mfe3,lock3,rsi_l,rsi_h,rsi_window,sl_n,entry_tp_r,fee_bps,baseline_r,managed_r,managed_reason,hold_5m_bars,gap_bps,r,structure_regime,regime_bias
XRPUSDT,1.5,2025-02-14T08:00:00+00:00,2025-02-14T09:00:00+00:00,2025-02-16T08:55:00+00:00,25891,1,2.6938,2.5629,2.89015,0.13090000000000002,,,,,,,,,14,20,1.5,3.0,0.5392808250572966,0.5392808250572966,TIME,576,87.97980547924803,0.5392808250572966,IMBALANCE,bullish
XRPUSDT,1.5,2025-03-02T16:00:00+00:00,2025-03-02T17:00:00+00:00,2025-03-04T01:40:00+00:00,26283,1,2.8466,2.2579,3.7296500000000004,0.5887000000000002,,,,,,,,,14,20,1.5,3.0,-1.001450620010192,-1.001450620010192,SL,393,1178.5990304222587,-1.001450620010192,IMBALANCE,bullish
XRPUSDT,1.5,2025-03-19T23:00:00+00:00,2025-03-20T00:00:00+00:00,2025-03-20T00:20:00+00:00,26698,1,2.5457,2.5194,2.58515,0.02629999999999999,,,,,,,,,14,20,1.5,3.0,-1.0290384030418251,-1.0290384030418251,SL,5,38.88910712181333,-1.0290384030418251,IMBALANCE,bullish
XRPUSDT,1.5,2025-04-12T14:00:00+00:00,2025-04-12T15:00:00+00:00,2025-04-14T14:55:00+00:00,27265,1,2.1526,2.0725,2.2727500000000003,0.08010000000000028,,,,,,,,,14,20,1.5,3.0,0.07433483146067037,0.07433483146067037,TIME,576,329.3691349995373,0.07433483146067037,IMBALANCE,bullish
XRPUSDT,1.5,2025-04-22T22:00:00+00:00,2025-04-22T23:00:00+00:00,2025-04-23T08:40:00+00:00,27513,1,2.2082,2.1591,2.2818500000000004,0.049100000000000144,,,,,,,,,14,20,1.5,3.0,1.4865079429735235,1.4865079429735235,TP,117,159.40585091930132,1.4865079429735235,IMBALANCE,bullish
XRPUSDT,1.5,2025-04-23T09:00:00+00:00,2025-04-23T10:00:00+00:00,2025-04-23T10:05:00+00:00,27524,1,2.2728,2.2641,2.2858500000000004,0.008700000000000152,,,,,,,,,14,20,1.5,3.0,-1.0783724137931021,-1.0783724137931021,SL,2,37.83878915874666,-1.0783724137931021,IMBALANCE,bullish
XRPUSDT,1.5,2025-04-28T08:00:00+00:00,2025-04-28T09:00:00+00:00,2025-04-28T13:30:00+00:00,27643,1,2.3256,2.2934,2.3739,0.032200000000000006,,,,,,,,,14,20,1.5,3.0,-1.0216670807453416,-1.0216670807453416,SL,55,129.42896456828353,-1.0216670807453416,IMBALANCE,bullish
XRPUSDT,1.5,2025-05-08T20:00:00+00:00,2025-05-08T21:00:00+00:00,2025-05-09T08:20:00+00:00,27895,1,2.3115,2.2531,2.3991000000000007,0.05840000000000023,,,,,,,,,14,20,1.5,3.0,1.4881258561643873,1.4881258561643873,TP,137,19.03525849015773,1.4881258561643873,IMBALANCE,bullish
XRPUSDT,1.5,2025-06-03T16:00:00+00:00,2025-06-03T17:00:00+00:00,2025-06-03T19:45:00+00:00,28515,1,2.2533,2.2384,2.2756499999999997,0.014899999999999913,,,,,,,,,14,20,1.5,3.0,1.4546315436241608,1.4546315436241608,TP,34,43.93556117694058,1.4546315436241608,IMBALANCE,bullish
XRPUSDT,1.5,2025-06-08T12:00:00+00:00,2025-06-08T13:00:00+00:00,2025-06-09T21:25:00+00:00,28631,1,2.259,2.2149,2.32515,0.044099999999999806,,,,,,,,,14,20,1.5,3.0,1.4846326530612295,1.4846326530612295,TP,390,114.65250110668453,1.4846326530612295,IMBALANCE,bullish
XRPUSDT,1.5,2025-06-16T12:00:00+00:00,2025-06-16T13:00:00+00:00,2025-06-16T16:05:00+00:00,28823,1,2.2468,2.2095,2.30275,0.03730000000000011,,,,,,,,,14,20,1.5,3.0,1.4819292225201073,1.4819292225201073,TP,38,149.99109845113077,1.4819292225201073,IMBALANCE,bullish
XRPUSDT,1.5,2025-06-16T17:00:00+00:00,2025-06-16T18:00:00+00:00,2025-06-16T18:40:00+00:00,28828,1,2.307,2.2974,2.3213999999999997,0.009599999999999831,,,,,,,,,14,20,1.5,3.0,1.4279062499999988,1.4279062499999988,TP,9,40.745557000432825,1.4279062499999988,IMBALANCE,bullish
XRPUSDT,1.5,2025-06-24T06:00:00+00:00,2025-06-24T07:00:00+00:00,2025-06-26T06:55:00+00:00,29009,1,2.191,2.1542,2.2462,0.036799999999999944,,,,,,,,,14,20,1.5,3.0,-0.14286141304347677,-0.14286141304347677,TIME,576,119.12368781378372,-0.14286141304347677,IMBALANCE,bullish
XRPUSDT,1.5,2025-07-03T06:00:00+00:00,2025-07-03T07:00:00+00:00,2025-07-03T10:25:00+00:00,29225,1,2.2727,2.257,2.2962499999999997,0.015699999999999825,,,,,,,,,14,20,1.5,3.0,1.4565726114649677,1.4565726114649677,TP,42,26.840322083864983,1.4565726114649677,IMBALANCE,bullish
XRPUSDT,1.5,2025-07-07T14:00:00+00:00,2025-07-07T15:00:00+00:00,2025-07-07T18:25:00+00:00,29329,1,2.3114,2.283,2.354,0.02839999999999998,,,,,,,,,14,20,1.5,3.0,-1.0244161971830985,-1.0244161971830985,SL,42,82.20126330362606,-1.0244161971830985,IMBALANCE,bullish
XRPUSDT,1.5,2025-07-09T05:00:00+00:00,2025-07-09T06:00:00+00:00,2025-07-09T10:10:00+00:00,29368,1,2.3271,2.3128,2.3485500000000004,0.01429999999999998,,,,,,,,,14,20,1.5,3.0,1.4511797202797359,1.4511797202797359,TP,51,13.321301190322206,1.4511797202797359,IMBALANCE,bullish
XRPUSDT,1.5,2025-07-09T11:00:00+00:00,2025-07-09T12:00:00+00:00,2025-07-10T08:00:00+00:00,29374,1,2.3806,2.339,2.4429999999999996,0.04159999999999986,,,,,,,,,14,20,1.5,3.0,1.4828322115384616,1.4828322115384616,TP,241,54.60808199613501,1.4828322115384616,IMBALANCE,bullish
XRPUSDT,1.5,2025-07-10T17:00:00+00:00,2025-07-10T18:00:00+00:00,2025-07-10T21:40:00+00:00,29404,1,2.4956,2.459,2.5505,0.036599999999999966,,,,,,,,,14,20,1.5,3.0,1.4795442622950818,1.4795442622950818,TP,45,49.68744991184471,1.4795442622950818,IMBALANCE,bullish
XRPUSDT,1.5,2025-07-10T22:00:00+00:00,2025-07-10T23:00:00+00:00,2025-07-11T00:25:00+00:00,29409,1,2.5455,2.5123,2.5953,0.033199999999999896,,,,,,,,,14,20,1.5,3.0,-1.0230015060240965,-1.0230015060240965,SL,18,61.67747004517707,-1.0230015060240965,IMBALANCE,bullish
XRPUSDT,1.5,2025-07-11T03:00:00+00:00,2025-07-11T04:00:00+00:00,2025-07-11T07:05:00+00:00,29414,1,2.575,2.5536,2.607100000000001,0.021400000000000308,,,,,,,,,14,20,1.5,3.0,-1.036098130841121,-1.036098130841121,SL,38,45.048543689320596,-1.036098130841121,IMBALANCE,bullish
XRPUSDT,1.5,2025-07-11T10:00:00+00:00,2025-07-11T11:00:00+00:00,2025-07-11T13:35:00+00:00,29421,1,2.647,2.6027,2.7134499999999995,0.044299999999999784,,,,,,,,,14,20,1.5,3.0,1.4820744920993227,1.4820744920993227,TP,32,15.111446921042704,1.4820744920993227,IMBALANCE,bullish
XRPUSDT,1.5,2025-07-11T14:00:00+00:00,2025-07-11T15:00:00+00:00,2025-07-11T22:20:00+00:00,29425,1,2.8235,2.6969,3.0134000000000007,0.12660000000000027,,,,,,,,,14,20,1.5,3.0,-1.006690758293839,-1.006690758293839,SL,89,147.68903842748387,-1.006690758293839,IMBALANCE,bullish
XRPUSDT,1.5,2025-07-12T02:00:00+00:00,2025-07-12T03:00:00+00:00,2025-07-12T15:05:00+00:00,29437,1,2.7931,2.746,2.8637499999999996,0.04709999999999992,,,,,,,,,14,20,1.5,3.0,-1.0177904458598726,-1.0177904458598726,SL,146,168.62983781461432,-1.0177904458598726,IMBALANCE,bullish
XRPUSDT,1.5,2025-07-13T13:00:00+00:00,2025-07-13T14:00:00+00:00,2025-07-13T14:20:00+00:00,29472,1,2.832,2.7925,2.8912499999999994,0.03949999999999987,,,,,,,,,14,20,1.5,3.0,1.4784911392405007,1.4784911392405007,TP,5,19.77401129943442,1.4784911392405007,IMBALANCE,bullish
XRPUSDT,1.5,2025-07-14T03:00:00+00:00,2025-07-14T04:00:00+00:00,2025-07-14T05:50:00+00:00,29486,1,2.9268,2.877,3.0015000000000005,0.04980000000000029,,,,,,,,,14,20,1.5,3.0,-1.0176313253012048,-1.0176313253012048,SL,23,30.408637419707976,-1.0176313253012048,IMBALANCE,bullish
XRPUSDT,1.5,2025-07-17T05:00:00+00:00,2025-07-17T06:00:00+00:00,2025-07-17T09:25:00+00:00,29560,1,3.1439,3.0538,3.27905,0.09010000000000007,,,,,,,,,14,20,1.5,3.0,1.4895319644839042,1.4895319644839042,TP,42,36.57877158942806,1.4895319644839042,IMBALANCE,bullish
XRPUSDT,1.5,2025-07-17T18:00:00+00:00,2025-07-17T19:00:00+00:00,2025-07-17T21:15:00+00:00,29573,1,3.3562,3.2746,3.4785999999999997,0.0815999999999999,,,,,,,,,14,20,1.5,3.0,1.4876610294117647,1.4876610294117647,TP,28,87.89702639890376,1.4876610294117647,IMBALANCE,bullish
XRPUSDT,1.5,2025-07-17T22:00:00+00:00,2025-07-17T23:00:00+00:00,2025-07-18T00:45:00+00:00,29577,1,3.476,3.3789,3.6216500000000003,0.09710000000000019,,,,,,,,,14,20,1.5,3.0,1.4892605561277035,1.4892605561277035,TP,22,191.8872266973545,1.4892605561277035,IMBALANCE,bullish
XRPUSDT,1.5,2025-07-18T01:00:00+00:00,2025-07-18T02:00:00+00:00,2025-07-18T02:05:00+00:00,29580,1,3.5987,3.5555,3.6635,0.04320000000000013,,,,,,,,,14,20,1.5,3.0,-1.0249909722222221,-1.0249909722222221,SL,2,60.021674493567915,-1.0249909722222221,IMBALANCE,bullish
XRPUSDT,1.5,2025-08-04T14:00:00+00:00,2025-08-04T15:00:00+00:00,2025-08-04T17:05:00+00:00,30001,1,3.034,3.0048,3.0778,0.029199999999999893,,,,,,,,,14,20,1.5,3.0,1.4688287671232951,1.4688287671232951,TP,26,65.2603823335532,1.4688287671232951,IMBALANCE,bullish
XRPUSDT,1.5,2025-08-07T20:00:00+00:00,2025-08-07T21:00:00+00:00,2025-08-07T21:30:00+00:00,30079,1,3.1096,3.0564,3.1894,0.053199999999999914,,,,,,,,,14,20,1.5,3.0,1.4824646616541395,1.4824646616541395,TP,7,136.9951119115005,1.4824646616541395,IMBALANCE,bullish
XRPUSDT,1.5,2025-08-07T22:00:00+00:00,2025-08-07T23:00:00+00:00,2025-08-09T22:55:00+00:00,30081,1,3.3237,3.1196,3.6298500000000002,0.20409999999999995,,,,,,,,,14,20,1.5,3.0,-0.48994174424301923,-0.48994174424301923,TIME,576,366.15819718987785,-0.48994174424301923,IMBALANCE,bullish
XRPUSDT,1.5,2025-08-23T05:00:00+00:00,2025-08-23T06:00:00+00:00,2025-08-23T14:35:00+00:00,30448,1,3.0506,3.0078,3.1148000000000007,0.04280000000000017,,,,,,,,,14,20,1.5,3.0,-1.0213827102803736,-1.0213827102803736,SL,104,58.349177211039844,-1.0213827102803736,IMBALANCE,bullish
XRPUSDT,1.5,2025-09-08T08:00:00+00:00,2025-09-08T09:00:00+00:00,2025-09-08T09:50:00+00:00,30835,1,2.9084,2.8933,2.93105,0.015099999999999891,,,,,,,,,14,20,1.5,3.0,1.4422172185430606,1.4422172185430606,TP,11,30.60101774171411,1.4422172185430606,IMBALANCE,bullish
XRPUSDT,1.5,2025-09-08T13:00:00+00:00,2025-09-08T14:00:00+00:00,2025-09-09T00:30:00+00:00,30840,1,2.9762,2.9499,3.01565,0.02629999999999999,,,,,,,,,14,20,1.5,3.0,-1.0339490494296577,-1.0339490494296577,SL,127,39.983872051610255,-1.0339490494296577,IMBALANCE,bullish
XRPUSDT,1.5,2025-09-09T07:00:00+00:00,2025-09-09T08:00:00+00:00,2025-09-09T14:30:00+00:00,30858,1,3.0193,2.9655,3.0999999999999996,0.05379999999999985,,,,,,,,,14,20,1.5,3.0,-1.0168362453531599,-1.0168362453531599,SL,79,83.7942569469748,-1.0168362453531599,IMBALANCE,bullish
XRPUSDT,1.5,2025-09-13T09:00:00+00:00,2025-09-13T10:00:00+00:00,2025-09-13T13:50:00+00:00,30956,1,3.1791,3.1214,3.26565,0.057700000000000085,,,,,,,,,14,20,1.5,3.0,-1.016529116117851,-1.016529116117851,SL,47,53.788808153251274,-1.016529116117851,IMBALANCE,bullish
XRPUSDT,1.5,2025-09-29T14:00:00+00:00,2025-09-29T15:00:00+00:00,2025-09-29T17:00:00+00:00,31345,1,2.9071,2.8676,2.9663499999999994,0.03949999999999987,,,,,,,,,14,20,1.5,3.0,-1.0220792405063293,-1.0220792405063293,SL,25,33.02259984176766,-1.0220792405063293,IMBALANCE,bullish
XRPUSDT,1.5,2025-10-02T17:00:00+00:00,2025-10-02T18:00:00+00:00,2025-10-02T19:55:00+00:00,31420,1,3.0339,2.992,3.09675,0.04190000000000005,,,,,,,,,14,20,1.5,3.0,1.4782775656324583,1.4782775656324583,TP,24,125.91054418405284,1.4782775656324583,IMBALANCE,bullish
XRPUSDT,1.5,2025-10-20T20:00:00+00:00,2025-10-20T21:00:00+00:00,2025-10-21T01:00:00+00:00,31855,1,2.5313,2.4765,2.6134999999999993,0.05479999999999974,,,,,,,,,14,20,1.5,3.0,-1.0138574817518249,-1.0138574817518249,SL,49,112.98542251017248,-1.0138574817518249,IMBALANCE,bullish
XRPUSDT,1.5,2025-10-25T05:00:00+00:00,2025-10-25T06:00:00+00:00,2025-10-25T06:30:00+00:00,31960,1,2.5562,2.5467,2.57045,0.009500000000000064,,,,,,,,,14,20,1.5,3.0,-1.0807221052631573,-1.0807221052631573,SL,7,5.8680854393242186,-1.0807221052631573,IMBALANCE,bullish
XRPUSDT,1.5,2025-10-25T19:00:00+00:00,2025-10-25T20:00:00+00:00,2025-10-25T20:00:00+00:00,31974,1,2.6035,2.5994,2.6096499999999994,0.0040999999999997705,,,,,,,,,14,20,1.5,3.0,1.3094999999999353,1.3094999999999353,TP,1,14.211638179373209,1.3094999999999353,IMBALANCE,bullish
XRPUSDT,1.5,2025-10-27T16:00:00+00:00,2025-10-27T17:00:00+00:00,2025-10-27T20:55:00+00:00,32019,1,2.684,2.6272,2.7692,0.05679999999999996,,,,,,,,,14,20,1.5,3.0,-1.0141760563380282,-1.0141760563380282,SL,48,122.20566318926953,-1.0141760563380282,IMBALANCE,bullish
XRPUSDT,1.5,2025-11-10T04:00:00+00:00,2025-11-10T05:00:00+00:00,2025-11-10T09:40:00+00:00,32343,1,2.4633,2.4229,2.5239,0.04039999999999999,,,,,,,,,14,20,1.5,3.0,1.4817081683168316,1.4817081683168316,TP,57,110.01502050095542,1.4817081683168316,IMBALANCE,bullish
XRPUSDT,1.5,2025-11-10T10:00:00+00:00,2025-11-10T11:00:00+00:00,2025-11-10T14:50:00+00:00,32349,1,2.5392,2.4976,2.6016000000000004,0.0416000000000003,,,,,,,,,14,20,1.5,3.0,-1.0183115384615384,-1.0183115384615384,SL,47,95.30560806553245,-1.0183115384615384,IMBALANCE,bullish
XRPUSDT,1.5,2025-11-24T03:00:00+00:00,2025-11-24T04:00:00+00:00,2025-11-24T04:15:00+00:00,32678,1,2.0852,2.0644,2.1163999999999996,0.02079999999999993,,,,,,,,,14,20,1.5,3.0,-1.030075,-1.030075,SL,4,52.27316324573139,-1.030075,IMBALANCE,bullish
XRPUSDT,1.5,2025-11-24T18:00:00+00:00,2025-11-24T19:00:00+00:00,2025-11-26T18:55:00+00:00,32693,1,2.2169,2.1208,2.3610499999999996,0.09609999999999985,,,,,,,,,14,20,1.5,3.0,0.24594099895941987,0.24594099895941987,TIME,576,285.53385357932206,0.24594099895941987,IMBALANCE,bullish
XRPUSDT,1.5,2025-12-03T03:00:00+00:00,2025-12-03T04:00:00+00:00,2025-12-03T04:45:00+00:00,32894,1,2.1753,2.1659,2.1894,0.009399999999999853,,,,,,,,,14,20,1.5,3.0,1.430575531914916,1.430575531914916,TP,10,33.558589619821916,1.430575531914916,IMBALANCE,bullish
XRPUSDT,1.5,2025-12-03T05:00:00+00:00,2025-12-03T06:00:00+00:00,2025-12-03T06:45:00+00:00,32896,1,2.2019,2.1904,2.219150000000001,0.011500000000000288,,,,,,,,,14,20,1.5,3.0,-1.057440869565216,-1.057440869565216,SL,10,30.4282664971158,-1.057440869565216,IMBALANCE,bullish
XRPUSDT,1.5,2026-01-02T17:00:00+00:00,2026-01-02T18:00:00+00:00,2026-01-04T11:50:00+00:00,33628,1,1.9917,1.9246,2.0923499999999997,0.06709999999999994,,,,,,,,,14,20,1.5,3.0,1.4910952309985064,1.4910952309985064,TP,503,185.77094944017634,1.4910952309985064,IMBALANCE,bullish
XRPUSDT,1.5,2026-01-05T01:00:00+00:00,2026-01-05T02:00:00+00:00,2026-01-05T18:40:00+00:00,33684,1,2.1559,2.0973,2.2437999999999994,0.05859999999999976,,,,,,,,,14,20,1.5,3.0,1.4889629692832727,1.4889629692832727,TP,201,51.02277471125598,1.4889629692832727,IMBALANCE,bullish
XRPUSDT,1.5,2026-01-05T19:00:00+00:00,2026-01-05T20:00:00+00:00,2026-01-06T01:00:00+00:00,33702,1,2.2771,2.207,2.38225,0.07010000000000005,,,,,,,,,14,20,1.5,3.0,1.4902549215406562,1.4902549215406562,TP,61,218.26006762988047,1.4902549215406562,IMBALANCE,bullish
XRPUSDT,1.5,2026-02-14T09:00:00+00:00,2026-02-14T10:00:00+00:00,2026-02-14T18:45:00+00:00,34652,1,1.4509,1.4247,1.4902000000000002,0.0262,,,,,,,,,14,20,1.5,3.0,1.4833866412213783,1.4833866412213783,TP,106,141.29161210283246,1.4833866412213783,IMBALANCE,bullish
XRPUSDT,1.5,2026-02-14T19:00:00+00:00,2026-02-14T20:00:00+00:00,2026-02-15T00:20:00+00:00,34662,1,1.497,1.4791,1.5238500000000001,0.017900000000000027,,,,,,,,,14,20,1.5,3.0,1.4749106145251396,1.4749106145251396,TP,53,23.380093520372988,1.4749106145251396,IMBALANCE,bullish
XRPUSDT,1.5,2026-02-15T05:00:00+00:00,2026-02-15T06:00:00+00:00,2026-02-15T08:00:00+00:00,34672,1,1.582,1.5333,1.6550500000000001,0.048699999999999966,,,,,,,,,14,20,1.5,3.0,1.4902546201232054,1.4902546201232054,TP,25,67.63590391908933,1.4902546201232054,IMBALANCE,bullish
XRPUSDT,1.5,2026-02-25T18:00:00+00:00,2026-02-25T19:00:00+00:00,2026-02-25T22:50:00+00:00,34925,1,1.4714,1.45,1.5035000000000003,0.021400000000000086,,,,,,,,,14,20,1.5,3.0,-1.0206271028037381,-1.0206271028037381,SL,47,37.37936658964293,-1.0206271028037381,IMBALANCE,bullish
